Filename,Line,Cluster,Score,X1,Y1,X2,Y2
000012.png,15,15,0.0444144018767769,262.957774978447,511.993883929362,521.96618286424,221.754614023957
000012.png,16,16,0.00439372552138213,544.961514047188,268.455537259125,613.803814438813,241.498976685149
000012.png,17,17,0.00220680331616931,224.813416282151,434.820601842217,221.760946522806,475.044282192845
000012.png,18,18,0.0905584604067675,626.809334888432,0.796637836031496,127.825159266523,507.733772680442
000012.png,19,19,0.00833018549076522,616.385747511778,285.97537385558,609.970828079729,185.491141854598
000012.png,20,20,0.00363824330503589,380.53702095647,400.769536002292,448.846881839101,318.691939711481
000012.png,21,21,0.0193045587387423,421.62799670154,504.238981470399,407.782198433557,366.812932887566
000012.png,22,22,0.00232608998190819,71.3053014586011,220.794020947685,15.0088667869899,253.223316446022
000012.png,23,23,0.00799220660450506,528.716645571949,194.691926968596,630.894596875305,88.8637403596344
000012.png,24,24,0.00894649993041611,579.684690573174,369.2074990531,570.856310321367,305.880622044105
000012.png,25,25,0.00186882442990914,24.817227125748,252.232980167288,73.4297143612295,234.441759358027
000012.png,26,26,0.00576552217737927,626.206046588328,195.288999457589,639.71436259209,172.170312899022
000012.png,27,27,0.00783315771685322,581.211244245846,95.1482311835847,492.626407455369,0
000012.png,28,28,0.00813137438120042,563.823219330924,263.982372775952,631.660976133212,175.270139309728
000012.png,29,29,0.00224656553808227,356.221390934397,416.715055965707,438.199925010309,430.839643321432
000012.png,30,30,0.00234597109286467,366.044867849615,407.258312396221,435.810011067237,434.486791966108
000012.png,31,31,0.0152289309926639,163.083187841879,467.53106555339,156.078745954521,361.729971233329
000012.png,32,32,0.00455277440903398,151.562005239144,273.585069207837,157.029783419009,346.878764101804
000012.png,33,33,0.0158452454323148,570.406778647499,256.375805989164,546.305778749515,101.952276873524
000012.png,34,34,0.0017097755422573,152.079668530658,454.669672755904,85.593056883183,462.579342981674
000012.png,35,35,0.00369788663790533,632.65500545303,112.162749762222,486.715266837997,156.361725656861
000012.png,36,36,0.00642159883894312,525.482294552715,184.471360729261,512.138023292128,119.154598250174
000012.png,37,37,0.00137179665599714,514.649132911613,164.531484589519,490.874256290291,154.022194203939
000012.png,38,38,0.00250501998051651,574.049005072371,142.438976514801,525.978269753162,147.805345292618
000012.png,39,39,0.00568599773355335,629.091923474577,186.75774318628,608.749431612422,216.071691233404
000012.png,40,40,0.00435396329946917,199.235060185446,473.840411703188,145.363536852029,509.992416976336
000012.png,41,41,0.00550706773494503,545.863479622244,190.015003295704,536.937900071299,108.797948322081
000012.png,42,42,0.00216704109425635,467.16351014098,148.878483877837,578.026870039829,104.066475549907
000012.png,43,43,0.00256466331338595,299.442552590937,473.675205353687,241.875058609117,487.478940843737
000012.png,44,44,0.00558659217877095,607.831510312621,275.67205590329,565.897639445435,219.16998587978
000012.png,45,45,0.00113322332451937,304.114675015795,491.15888687043,260.382217851367,485.196525756607
000012.png,46,46,0.000457265551999046,297.431588697521,488.431969582885,270.445605402497,476.195655751841
000012.png,47,47,0.00246525775860355,181.802617112218,503.924464466647,180.715042009668,477.97003740883
000012.png,48,48,0.00982126881250124,412.803218740426,360.478666236054,429.831188712829,503.782410245934
000012.png,49,49,0.0139764210024056,533.004069189936,302.800376000088,391.269366369636,480.606117590281
000012.png,50,50,0.0061432632855524,120.411578308048,503.360085839988,114.43081780524,387.359093893083
000012.png,51,51,0.00518896995964134,124.872206749916,509.602889748928,172.599576537701,408.301290340521
000012.png,52,52,0.00157060776556194,627.809005486578,27.3479385238129,587.561744726476,11.6973466501958
000012.png,53,53,0.00347919441738404,627.809123318055,34.4108234016944,534.57238683401,4.23164564521342
000012.png,54,54,0.0033201455297322,361.80580349445,393.141217825658,281.096170731283,484.283877759979
000012.png,55,55,0.00176941887512674,151.709725139109,507.6058753936,198.641591073925,485.353139995021
000012.png,56,56,0.00385693552555717,128.788537073014,453.117136949523,133.460056538475,366.185936941738
000012.png,57,57,0.00489075329529414,509.129773430525,113.050697447981,620.222291639729,0.218864991347274
000012.png,58,58,0.00182906220799618,156.469121781175,458.736064863974,130.904200230752,489.700297483173
000012.png,59,59,0.00343943219547108,454.87871360726,402.345851956004,448.850989487454,348.127741788842
000012.png,60,60,0.00103381776973697,434.437584118066,345.70859120563,464.53898496171,395.647470341622
000012.png,61,61,0.0107755621384123,491.68764346865,130.635374506717,386.056113060689,0
000012.png,62,62,0.00139167776695362,592.61380414769,3.50551611131905,578.36747900618,0
000012.png,63,63,0.00123262887930178,520.400403844901,10.215821475521,586.064363475702,7.64215650197268
000012.png,64,64,0.00497027773912006,150.098184161912,349.616848719733,140.070452042043,273.464006835798
000012.png,65,65,0.0020079922066045,403.180649268675,352.174385710302,406.484391031281,291.916903586588
000012.png,66,66,0.00196822998469154,596.366611848957,187.714358750086,590.025928892392,153.407677863884
000012.png,67,67,0.00429431996659973,77.1484807361636,504.275669080117,66.8292044911055,397.53313927188
000012.png,68,68,0.00403586552416549,196.468313518345,503.948977244122,182.882378431278,379.250164898501
000012.png,69,69,0.00157060776556194,573.631003307483,36.2298026846932,558.68774516134,60.5633547633957
000012.png,70,70,0.00111334221356289,74.5122595057583,225.427425110958,63.129948231801,245.460223662682
000012.png,71,71,0.00123262887930178,604.11341414171,90.0704510621954,627.82839168679,51.8933996434226
000012.png,72,72,0.00314121553112388,572.883086588836,368.434968342784,561.203234517202,302.14037499145
000012.png,73,73,0.000854887771128651,562.655846639974,319.931263164188,563.129484856127,352.012851895937
000012.png,74,74,0.00699815105668105,537.702863425266,314.35748699139,549.784386100433,415.14905108813
000012.png,75,75,0.000457265551999046,562.248744026583,411.100061842035,525.405103996217,400.916433896023
000012.png,76,76,0.00145132109982306,242.014078745471,395.983094900717,212.889289941157,371.727662760678
000012.png,77,77,0.00391657885842661,137.954972794882,454.582868793672,158.624181132093,387.261886654873
000012.png,78,78,0.00101393665878049,345.166979663265,496.527697356667,378.481279663325,454.787846532437
000012.png,79,79,0.00137179665599714,308.429029845945,444.539032148555,382.830495497987,480.073567892037
000012.png,80,80,0.000675957772520328,549.806118193161,139.051955450632,569.85227229367,140.325429012109
000012.png,81,81,0.000974174436867532,125.823725415751,452.137965922195,170.224540257209,414.263230096991
000020.png,1,1,0.0320973822465139,136.722681018699,0.143934393340054,185.469208725933,432.735920700956
000020.png,2,2,0.0536949840270102,54.9962330611998,0,97.1910196111264,376.762558454083
000020.png,3,3,0.0456554981907372,95.2233623584123,0,144.224758430184,438.64515678606
000020.png,4,4,0.037510030431952,579.872872534919,111.587816676527,246.0043489918,292.963462305858
000020.png,5,5,0.051242259534588,332.088551124003,159.328317182433,374.190609517033,473.479488947289
000020.png,6,6,0.00331572014716347,383.910134210086,334.218371640756,370.570035788669,372.087178804143
000020.png,7,7,0.0178352435313177,359.126488380713,0,371.920638613495,126.436596489017
000020.png,8,8,0.0191827279746855,337.97636801073,0.00254503371539564,351.87182577377,129.029247810723
000020.png,9,9,0.1161788974852,217.821838775455,0,269.727327030913,451.936262635589
000020.png,10,10,0.0154127995881845,638.102089486032,234.837341703099,267.514718294765,280.01970168193
000020.png,11,11,0.0309921421974595,251.702840832256,0,269.811164429064,166.414469226282
000020.png,12,12,0.146777392541901,189.721820045327,0,0,122.671055894734
000020.png,13,13,0.0419007100788808,101.104342372972,0,75.7621875009446,276.022768167484
000020.png,14,14,0.0220139593332223,254.557599320071,180.16822181971,287.579898853705,463.314530558458
000020.png,15,16,0.00466320459053127,414.225885362855,239.515168826419,322.812896335681,342.281193528671
000020.png,16,17,0.00695695619918545,236.450034764957,298.326609501558,214.170604975617,56.1683108868697
000020.png,17,18,0.00804705597359536,365.870873655193,282.525028004927,638.01532521931,272.412423258793
000020.png,18,19,0.0163514966161486,500.953637777202,116.336068314851,543.673629374362,503.580455271553
000020.png,19,20,0.0352389892352647,189.257049338877,60.1674711042656,210.99033420633,448.643968745598
000020.png,20,21,0.00551105997062787,263.939277002737,317.294921309981,637.773730339241,334.825213160147
000020.png,21,22,0.0364123605202198,472.287614058339,0,529.125114323245,506.789768870813
000020.png,22,23,0.00214991899953065,244.220994263375,277.73977710842,220.345077126067,73.9595690231875
000020.png,23,24,0.000688882496328483,348.00034567377,0.155512873197351,268.000740938444,0.33333586864869
000020.png,24,25,0.0090236036881709,303.27472004496,166.730235627955,314.570470573205,270.761156191821
000020.png,25,26,0.00893276204030341,636.785102643423,187.94914735148,452.926834319219,243.090359227815
000020.png,26,27,0.00479189692501022,638.008658090534,200.048527622779,359.247772656534,249.783850420232
000020.png,27,28,0.00227104119668731,619.533795117618,86.1346494138245,640,156.996039515591
000020.png,28,29,0.00552620024527245,632.688943971026,121.796319334166,504.56337036641,222.715248880193
000020.png,29,31,0.00635134521340217,380.752865574122,250.066685704284,359.462509265384,153.676964070059
000020.png,30,33,0.00443610047086254,389.70162069817,257.024327369565,376.141079504053,149.982127474695
000020.png,31,34,0.00411815470332632,577.296713804755,93.239128704448,574.515598775351,154.292503367936
000020.png,32,35,0.00249814531635604,326.505034040625,262.40713144649,295.384554269242,345.27110668262
000020.png,33,36,0.00385319989704613,638.074589910023,216.631366508305,523.779576937329,230.134228350918
000020.png,34,37,0.00399703250616966,380.155235827548,337.759321523831,395.8430251767,478.24087267248
000020.png,35,38,0.001430755953913,426.900799448468,456.629311928586,555.353751608774,510.329884434058
000020.png,36,39,0.00021953398234644,511.776989950679,502.298140419253,497.695342961715,488.343986976322
000020.png,37,40,0.0490772002604127,320.840128620873,0,0,248.540242902553
000020.png,38,41,0.000211963845024149,300.138795896704,173.948144286985,305.708576920973,188.856101515994
000020.png,39,42,0.00952323275144211,637.458831891647,79.9299132903683,313.630372589782,164.586094085004
000020.png,40,43,0.00113552059834365,337.413293711376,171.361880025197,349.514449911435,236.090774259844
000020.png,41,44,0.00123393238353344,363.523873546395,164.061027026515,372.228134748526,231.970759059401
000020.png,42,45,0.00325515904858514,638.004815872639,300.67091813181,386.001406889595,300.443183532791
000020.png,43,46,0.000681312359006192,617.197055309189,298.501068068571,636.065236294366,276.351839998825
000020.png,44,47,0.00138533512997926,542.376047127477,251.805713396982,531.430462743536,455.969466087793
000020.png,45,48,0.00159729897500341,466.966664613495,137.735416697885,542.986743997825,304.462000719166
000020.png,46,49,0.000446638102015171,633.993427582004,510.029316692451,567.736494933036,495.175381269499
000020.png,47,50,0.000741873457584521,637.961461883063,325.032276947859,545.868572021338,328.699737954097
000020.png,48,51,0.000166543021090403,626.036247223961,333.223939136802,632.222670218372,322.931689898387
000020.png,49,52,0.000560190161849536,464.011251127653,277.237003971881,377.97097613618,275.968255404924
000020.png,50,53,0.00533694681221517,602.288275020587,119.301860320817,388.895017301094,240.047163309825
000020.png,51,54,0.00254356614028978,637.931903349924,250.840570328501,415.758575592728,263.889450936229
000020.png,52,55,0.000522339475238081,152.290779249667,431.644866578768,221.540875477689,419.402845687552
000020.png,53,56,0.000302805492891641,572.814010473233,321.500002848766,542.513241121763,393.373202556251
000020.png,54,57,0.000317945767536223,560.560947166913,320.203279743902,541.174185263352,373.700735794602
000020.png,55,58,0.00154430801374737,628.55632194381,123.293103281909,557.303085524131,186.139756511694
000020.png,56,59,0.000635891535072446,385.468823296165,432.062828690555,371.277647204631,312.085441398172
000020.png,57,60,0.00285394177050372,345.146809264354,254.404637423866,261.479640606092,312.630647580834
000020.png,58,61,0.001014398401187,597.180367702377,97.9175473730785,596.671384298976,127.66933262936
000020.png,59,62,0.00125664279550031,213.263197723598,112.334283062027,191.855459181332,174.149914415295
000020.png,60,63,0.00476918651304335,591.458233554872,79.7567990768743,328.366773480157,182.092533479666
000020.png,61,64,0.000931126890641796,498.018238273187,296.183280745447,380.001819007078,295.61933680524
000020.png,62,65,0.00105224908779845,638.045944948205,293.195889659217,515.995579853569,297.884949105061
000025.png,1,1,0.00720084715848923,439.236836940535,80.850348079287,481.078479236478,19.9914008965608
000025.png,2,2,0.111454288739852,172.204788883824,63.3397288407899,595.621895378072,93.3370149654168
000025.png,3,4,0.165442993293329,175.744708282943,25.8268006969606,606.997056770159,63.4853500820177
000025.png,4,5,0.0656724320508295,205.340458444928,509.961164898152,191.311558301737,25.7302301191224
000025.png,5,6,0.0510060007059654,43.8446891082808,512,136.173178971969,508.103184504645
000025.png,6,7,0.00236498411577833,2.9205920813806,512,0,511.535680665477
000025.png,7,8,0.0743558065654783,137.706867948337,501.952874037161,125.606311369123,63.6795542392067
000025.png,8,9,0.0423932227320861,181.286543803747,14.7920026396453,601.763614290737,48.9130082417564
000025.png,9,10,0.0506706671373103,0,15.1872864690005,161.957257118606,18.255906492094
000025.png,10,11,0.0189728203318037,0,0.337161975380594,157.53662325672,21.4564924946588
000025.png,11,12,0.0368337451464878,640,122.432703015872,631.342098231127,0
000025.png,12,13,0.00577126720790681,461.993248128855,0.551142621055618,633.967438392413,2.6579431634512
000025.png,13,14,0.069078715142958,623.765712884108,507.878686603459,594.319572874639,79.2909932030627
000025.png,14,15,0.0265442993293329,121.752325347211,91.4336679818645,0,82.6515244939444
000025.png,15,16,0.0241616660783622,178.353003544006,18.4890637528876,636.989467231579,59.3441681745631
000025.png,16,17,0.00615954818213908,67.7645175298946,9.56933349159969,160.003957841731,11.8391646417881
000025.png,17,18,0.00352982703847511,598.092410245574,43.9942723843367,595.576763147978,3.40642925176179
000025.png,18,19,0.038863395693611,174.774028484814,57.0385970983469,598.036448850263,87.4934325417503
000025.png,19,20,0.00148252735615955,595.67768901497,61.6224743148389,589.639913998812,2.80512830483202
000025.png,20,21,0.00137663254500529,602.288516314637,41.9745660661598,598.871952211504,3.21789987556013
000025.png,21,22,0.00188845746558419,218.693487102931,34.1964676041082,338.233209418368,45.1978091541653
000025.png,22,23,0.00289445817154959,0,204.251158837447,33.8822606018648,205.042318151628
000025.png,23,24,0.00135898340981292,492.032726108583,211.943258562987,478.065020773901,203.887265174304
000025.png,24,25,0.0138545711260148,623.690086825327,394.895951538619,191.60680155948,476.984783149436
000025.png,25,26,0.00195905400635369,0,7.94609396533617,51.8920166585571,11.55337755312
000025.png,26,27,0.00015884221673138,611.415707337398,183.635525626822,606.213801753403,163.430055926745
000025.png,27,28,0.000511824920578892,243.61433142145,0,253.942721167483,7.22144516348576
000025.png,28,29,0.000970702435580657,0.966658971239494,253.998166660105,0.831814912138912,330.001475794942
000025.png,29,30,0.00254147546770208,496.233248050947,2.30240883277374,632.755101700994,21.0604330793215
000025.png,30,31,0.000617719731733145,563.084978124121,10.4174805940891,547.403774388237,8.18161182158796
000025.png,31,32,0.000494175785386516,224.179370504974,11.9826136681371,223.017899181414,0
000025.png,32,33,0.00181786092481468,45.9118936125737,3.48249849583725,163.886979879429,6.46724024653944
000026.png,1,1,0.00530397276499378,109.729585337103,436.341553992225,113.270480579789,501.347034691943
000026.png,2,2,0.0719314059252527,97.1777458985664,0,93.6950642150513,303.790150324136
000026.png,3,3,0.0198898978687267,102.933721934798,0,99.145182277178,303.764843673757
000026.png,4,4,0.0101535321329867,0.0030707489950395,400.8997559103,638.014846769284,402.680428070577
000026.png,5,5,0.000811984594640902,89.7514499539957,400.992372488136,205.292935905854,391.44403529031
000026.png,6,6,0.0048048629682879,61.7518322207983,498.890059601956,67.1295688797053,436.209404754994
000026.png,7,7,0.00780697114847399,342.002778763376,385.759810931657,0.000304285137644911,385.535683201643
000026.png,8,8,0.00581798136160132,17.0057248857631,490.70843280939,37.935448906687,409.776677508157
000026.png,9,9,0.00154202578982263,161.873591626614,393.03094627703,0,397.148868632553
000026.png,10,10,0.0165078702910481,638.000020094512,437.836687386426,1.04562382148288e-05,437.833608035974
000026.png,11,12,0.0032255901787111,0.0207978623878997,296.487648317625,113.999242539168,298.055080043459
000026.png,12,14,0.00137813899090428,0,484.104898803619,10.5321914364459,508.147502973135
000026.png,13,15,0.0767884146931965,616.124995788185,333.987043312684,616.563209848149,0
000026.png,14,16,0.0227802650496503,622.803176710994,0,622.431955019683,333.98269612152
000026.png,15,17,0.0200314364677925,616.854782621644,353.9966239556,617.471252869406,510.081080218574
000026.png,16,18,0.00242850438397187,627.917512613987,352.971653113218,602.767505107135,403.400678627062
000026.png,17,19,0.00660761775638972,622.97124443296,368.199398796507,626.108690640874,510.262617894293
000026.png,18,20,0.0105781479301842,591.247208178109,436.117623461022,592.542458605467,510.478269008607
000026.png,19,21,0.00215287658579101,592.4787983125,437.982353009253,580.940101625596,506.093422478201
000026.png,20,22,0.012157420719761,559.351968489831,379.986904537132,559.235734705781,510.001104757178
000026.png,21,23,0.0118370965218752,548.371215809691,510.00290132895,549.199756579566,403.993745499674
000026.png,22,24,0.0159193676949322,637.999626188657,447.879350093535,0,447.991811606425
000026.png,23,25,0.00846996774409821,513.871622001534,509.904484228495,517.030835223707,439.507733947108
000026.png,24,26,0.00142283539060929,541.698520188877,435.635337077823,519.488874828978,478.561648706209
000026.png,25,27,0.0110027637273818,311.996515936226,322.348520807927,638.02391490194,325.607724345328
000026.png,26,28,0.00424615797197536,348.010052019779,325.132792890793,634.041169211157,328.448252850508
000026.png,27,29,0.00747174815068646,480.641545463752,183.97647427306,481.552110885488,286.217734039203
000026.png,28,30,0.00107271359292009,474.328748268879,186.440261706502,490.925998800853,249.44411435546
