Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
shapes_6dof_events,1,Full LLGD,Full,-,NaN,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0546343
shapes_6dof_events,1,w/o weighted support,Ablation,UseWeights,0,1,585,25,31,0.902912621359223,0.722330097087379,0.802588996763754,0.67027027027027,1.23076923076923,0.0403225806451613,0.277669902912621,0.1395177
shapes_6dof_events,1,w/o local verification,Ablation,UseVerification,0,1,585,25,9,0.383495145631068,0.672340425531915,0.488408037094281,0.323108384458078,1,0.0189873417721519,0.327659574468085,0.0301855
shapes_6dof_events,1,w/o global expansion,Ablation,UseGlobalExpansion,0,1,585,25,9,0.174757281553398,0.549618320610687,0.265193370165746,0.152866242038217,1.33333333333333,0,0.450381679389313,0.0618598
shapes_6dof_events,1,unit estimation weights,Ablation,UseWeights,0,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0400951
shapes_6dof_events,1,unit support tests,Ablation,UseMultiplicitySupport,0,1,585,25,32,0.910194174757282,0.721153846153846,0.804721030042919,0.673249551166966,1.21428571428571,0.0373333333333333,0.278846153846154,0.0702492
shapes_6dof_events,2,Full LLGD,Full,-,NaN,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0022882
shapes_6dof_events,2,w/o weighted support,Ablation,UseWeights,0,1,123,21,5,0.181818181818182,0.551724137931034,0.273504273504273,0.158415841584158,1,0,0.448275862068966,0.0102707
shapes_6dof_events,2,w/o local verification,Ablation,UseVerification,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0023186
shapes_6dof_events,2,w/o global expansion,Ablation,UseGlobalExpansion,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0021875
shapes_6dof_events,2,unit estimation weights,Ablation,UseWeights,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0024366
shapes_6dof_events,2,unit support tests,Ablation,UseMultiplicitySupport,0,1,123,21,5,0.181818181818182,0.551724137931034,0.273504273504273,0.158415841584158,1,0,0.448275862068966,0.0089607
shapes_6dof_events,3,Full LLGD,Full,-,NaN,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0677883
shapes_6dof_events,3,w/o weighted support,Ablation,UseWeights,0,1,805,25,40,0.896672504378284,0.72112676056338,0.799375487900078,0.665799739921977,1.53333333333333,0.07421875,0.27887323943662,0.0757661
shapes_6dof_events,3,w/o local verification,Ablation,UseVerification,0,1,805,25,12,0.567425569176883,0.758782201405152,0.649298597194389,0.480712166172107,1,0.0679012345679012,0.241217798594848,0.0340287
shapes_6dof_events,3,w/o global expansion,Ablation,UseGlobalExpansion,0,1,805,25,15,0.211908931698774,0.654054054054054,0.32010582010582,0.190551181102362,1.8,0,0.345945945945946,0.0872198
shapes_6dof_events,3,unit estimation weights,Ablation,UseWeights,0,1,805,25,9,0.355516637478109,0.685810810810811,0.468281430219147,0.305722891566265,1,0.0443349753694581,0.314189189189189,0.0726118
shapes_6dof_events,3,unit support tests,Ablation,UseMultiplicitySupport,0,1,805,25,39,0.907180385288967,0.713498622589532,0.798766383962991,0.664955070603338,1.53333333333333,0.0772200772200772,0.286501377410468,0.0929052
shapes_6dof_events,4,Full LLGD,Full,-,NaN,1,1323,28,16,0.636636636636637,0.829204693611473,0.720271800679502,0.56283185840708,1,0.0550314465408805,0.170795306388527,0.0686698
shapes_6dof_events,4,w/o weighted support,Ablation,UseWeights,0,1,1323,28,52,0.938938938938939,0.756451612903226,0.837874050915587,0.720983858570331,1.82352941176471,0.0660980810234542,0.243548387096774,0.0877206
shapes_6dof_events,4,w/o local verification,Ablation,UseVerification,0,1,1323,28,18,0.667667667667668,0.81640146878825,0.734581497797357,0.580504786771105,1,0.0464767616191905,0.18359853121175,0.0613724
shapes_6dof_events,4,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1323,28,29,0.379379379379379,0.857466063348416,0.526023594725885,0.356873822975518,2.09090909090909,0.0554089709762533,0.142533936651584,0.1245329
shapes_6dof_events,4,unit estimation weights,Ablation,UseWeights,0,1,1323,28,18,0.601601601601602,0.801333333333333,0.687249857061178,0.523519163763066,1.18181818181818,0.069883527454243,0.198666666666667,0.0964702
shapes_6dof_events,4,unit support tests,Ablation,UseMultiplicitySupport,0,1,1323,28,45,0.936936936936937,0.760975609756098,0.839838492597577,0.723897911832947,1.47058823529412,0.0876068376068376,0.239024390243902,0.0761554
shapes_6dof_events,5,Full LLGD,Full,-,NaN,1,1368,27,16,0.508073196986007,0.670454545454545,0.578077158603797,0.406546080964686,1,0.0529661016949152,0.329545454545455,0.105995
shapes_6dof_events,5,w/o weighted support,Ablation,UseWeights,0,1,1368,27,54,0.917115177610334,0.68543845534996,0.784530386740331,0.645454545454546,1.55555555555556,0.0504694835680751,0.31456154465004,0.1071838
shapes_6dof_events,5,w/o local verification,Ablation,UseVerification,0,1,1368,27,21,0.548977395048439,0.6640625,0.601060695344726,0.429654591406908,1.1,0.0490196078431373,0.3359375,0.0723662
shapes_6dof_events,5,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1368,27,40,0.357373519913886,0.605839416058394,0.449559918754232,0.289956331877729,2.625,0,0.394160583941606,0.0906918
shapes_6dof_events,5,unit estimation weights,Ablation,UseWeights,0,1,1368,27,18,0.515608180839612,0.657967032967033,0.578153289076645,0.406621392190153,1,0.0542797494780793,0.342032967032967,0.0740537
shapes_6dof_events,5,unit support tests,Ablation,UseMultiplicitySupport,0,1,1368,27,51,0.932185145317546,0.684584980237154,0.789425706472197,0.65210843373494,1.5,0.0438799076212472,0.315415019762846,0.0962838
shapes_6dof_events,6,Full LLGD,Full,-,NaN,1,1639,31,29,0.702242152466368,0.678509532062392,0.690171881886293,0.526917900403769,1,0.0574712643678161,0.321490467937608,0.0979366
shapes_6dof_events,6,w/o weighted support,Ablation,UseWeights,0,1,1639,31,62,0.924663677130045,0.681427627230668,0.784627092846271,0.645585472761428,1.72727272727273,0.0746847720659554,0.318572372769332,0.1214586
shapes_6dof_events,6,w/o local verification,Ablation,UseVerification,0,1,1639,31,27,0.760538116591928,0.695652173913043,0.726649528706084,0.570659488559892,1,0.0566037735849056,0.304347826086957,0.08636
shapes_6dof_events,6,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1639,31,57,0.498654708520179,0.675577156743621,0.573787409700722,0.402315484804631,2.64285714285714,0.0215827338129496,0.324422843256379,0.1400628
shapes_6dof_events,6,unit estimation weights,Ablation,UseWeights,0,1,1639,31,29,0.699551569506726,0.663829787234043,0.681222707423581,0.516556291390728,1.25,0.0679487179487179,0.336170212765957,0.1291044
shapes_6dof_events,6,unit support tests,Ablation,UseMultiplicitySupport,0,1,1639,31,61,0.925560538116592,0.684350132625995,0.786885245901639,0.648648648648649,1.5,0.0658914728682171,0.315649867374005,0.1432376
shapes_6dof_events,7,Full LLGD,Full,-,NaN,1,1595,25,22,0.611218568665377,0.686210640608035,0.646547314578005,0.477702191987906,1,0.0395569620253164,0.313789359391965,0.1176387
shapes_6dof_events,7,w/o weighted support,Ablation,UseWeights,0,1,1595,25,57,0.91779497098646,0.652233676975945,0.762555243069506,0.616233766233766,1.76470588235294,0.0495258166491043,0.347766323024055,0.1104173
shapes_6dof_events,7,w/o local verification,Ablation,UseVerification,0,1,1595,25,25,0.736943907156673,0.688969258589512,0.71214953271028,0.552975326560232,1,0.0459317585301837,0.311030741410488,0.0840888
shapes_6dof_events,7,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1595,25,41,0.355899419729207,0.644483362521891,0.458566978193146,0.29749393694422,1.91666666666667,0.0163043478260869,0.355516637478109,0.1486425
shapes_6dof_events,7,unit estimation weights,Ablation,UseWeights,0,1,1595,25,22,0.588974854932302,0.688135593220339,0.63470557582074,0.464885496183206,1.1,0.0443349753694581,0.311864406779661,0.1380443
shapes_6dof_events,7,unit support tests,Ablation,UseMultiplicitySupport,0,1,1595,25,55,0.939071566731141,0.666437886067262,0.779606583701325,0.638815789473684,1.76470588235294,0.0648815653964985,0.333562113932738,0.1030968
shapes_6dof_events,8,Full LLGD,Full,-,NaN,1,1557,35,19,0.466725043782837,0.748595505617977,0.574973031283711,0.403482210446631,1,0.0525328330206379,0.251404494382022,0.1106236
shapes_6dof_events,8,w/o weighted support,Ablation,UseWeights,0,1,1557,35,75,0.941330998248686,0.750174459176553,0.83495145631068,0.716666666666667,2.125,0.0762790697674418,0.249825540823447,0.0923455
shapes_6dof_events,8,w/o local verification,Ablation,UseVerification,0,1,1557,35,25,0.654115586690017,0.783018867924528,0.712786259541985,0.553743513713862,1.07692307692308,0.0455153949129853,0.216981132075472,0.0822892
shapes_6dof_events,8,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1557,35,32,0.31260945709282,0.764453961456103,0.443753884400249,0.285143769968051,2.2,0.0392156862745098,0.235546038543897,0.1369769
shapes_6dof_events,8,unit estimation weights,Ablation,UseWeights,0,1,1557,35,19,0.470227670753065,0.745833333333333,0.576799140708915,0.405283018867925,1,0.0521415270018621,0.254166666666667,0.1203757
shapes_6dof_events,8,unit support tests,Ablation,UseMultiplicitySupport,0,1,1557,35,74,0.930823117338003,0.747538677918425,0.829173166926677,0.70819453697535,1.91666666666667,0.0451552210724365,0.252461322081575,0.1239546
shapes_6dof_events,9,Full LLGD,Full,-,NaN,1,1450,33,24,0.63771186440678,0.695953757225434,0.665561083471531,0.498757249378625,1,0.0631229235880398,0.304046242774566,0.1035104
shapes_6dof_events,9,w/o weighted support,Ablation,UseWeights,0,1,1450,33,65,0.92478813559322,0.661363636363636,0.771201413427562,0.627606038820992,1.94444444444444,0.0641466208476518,0.338636363636364,0.1058305
shapes_6dof_events,9,w/o local verification,Ablation,UseVerification,0,1,1450,33,22,0.643008474576271,0.700115340253749,0.670347874102706,0.504152823920266,1,0.0626029654036244,0.299884659746251,0.0558214
shapes_6dof_events,9,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1450,33,38,0.414194915254237,0.708333333333333,0.522727272727273,0.353846153846154,2,0.0434782608695652,0.291666666666667,0.1094754
shapes_6dof_events,9,unit estimation weights,Ablation,UseWeights,0,1,1450,33,21,0.632415254237288,0.712410501193317,0.67003367003367,0.50379746835443,1,0.0787269681742043,0.287589498806683,0.0761934
shapes_6dof_events,9,unit support tests,Ablation,UseMultiplicitySupport,0,1,1450,33,64,0.935381355932203,0.668433005299016,0.779690949227373,0.638929088277858,1.83333333333333,0.071347678369196,0.331566994700984,0.1055557
shapes_6dof_events,10,Full LLGD,Full,-,NaN,1,1229,31,13,0.521631644004944,0.799242424242424,0.631264023934181,0.46120218579235,1,0.056872037914692,0.200757575757576,0.0735709
shapes_6dof_events,10,w/o weighted support,Ablation,UseWeights,0,1,1229,31,54,0.930778739184178,0.670525378450579,0.779503105590062,0.638676844783715,1.47058823529412,0.049136786188579,0.329474621549421,0.0826517
shapes_6dof_events,10,w/o local verification,Ablation,UseVerification,0,1,1229,31,19,0.572311495673671,0.705792682926829,0.632081911262799,0.462075848303393,1,0.0561555075593952,0.294207317073171,0.0607397
shapes_6dof_events,10,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1229,31,23,0.300370828182942,0.752321981424149,0.429328621908127,0.273340832395951,1.7,0.00411522633744854,0.247678018575851,0.1176952
shapes_6dof_events,10,unit estimation weights,Ablation,UseWeights,0,1,1229,31,15,0.594561186650185,0.825042881646655,0.691091954022989,0.527991218441273,1.1,0.0602910602910602,0.174957118353345,0.0731165
shapes_6dof_events,10,unit support tests,Ablation,UseMultiplicitySupport,0,1,1229,31,53,0.92336217552534,0.671762589928058,0.777719937532535,0.636286201022147,1.42105263157895,0.0428380187416332,0.328237410071942,0.0806491
shapes_6dof_events,11,Full LLGD,Full,-,NaN,1,1405,34,19,0.517964071856287,0.78517397881997,0.624173180998196,0.453671328671329,1.33333333333333,0.0385356454720617,0.21482602118003,0.1117934
shapes_6dof_events,11,w/o weighted support,Ablation,UseWeights,0,1,1405,34,62,0.937125748502994,0.720092024539877,0.814397224631396,0.686905632772495,1.71428571428571,0.0553780617678381,0.279907975460123,0.0900944
shapes_6dof_events,11,w/o local verification,Ablation,UseVerification,0,1,1405,34,21,0.608782435129741,0.751231527093596,0.672546857772878,0.506644518272425,1,0.0360655737704918,0.248768472906404,0.0553509
shapes_6dof_events,11,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1405,34,29,0.351297405189621,0.836104513064133,0.494729444834856,0.328664799253035,2.3,0.03125,0.163895486935867,0.1206542
shapes_6dof_events,11,unit estimation weights,Ablation,UseWeights,0,1,1405,34,17,0.514970059880239,0.744588744588745,0.608849557522124,0.43765903307888,1,0.0542635658914729,0.255411255411255,0.0875017
shapes_6dof_events,11,unit support tests,Ablation,UseMultiplicitySupport,0,1,1405,34,58,0.946107784431138,0.729792147806005,0.823989569752282,0.700665188470067,1.45454545454545,0.0516877637130801,0.270207852193995,0.0925298
shapes_6dof_events,12,Full LLGD,Full,-,NaN,1,1997,32,23,0.638438880706922,0.774798927613941,0.700040371417037,0.538509316770186,1.07142857142857,0.0599769319492502,0.225201072386059,0.1470087
shapes_6dof_events,12,w/o weighted support,Ablation,UseWeights,0,1,1997,32,69,0.945508100147275,0.684070324986681,0.793817619783617,0.658124038954382,1.52380952380952,0.0700934579439252,0.315929675013319,0.1274903
shapes_6dof_events,12,w/o local verification,Ablation,UseVerification,0,1,1997,32,29,0.742268041237113,0.729377713458755,0.735766423357664,0.581986143187067,1.06666666666667,0.0535714285714286,0.270622286541245,0.0902494
shapes_6dof_events,12,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1997,32,53,0.413843888070692,0.714104193138501,0.524009324009324,0.355022109917877,2.69230769230769,0.0373665480427047,0.285895806861499,0.1518457
shapes_6dof_events,12,unit estimation weights,Ablation,UseWeights,0,1,1997,32,26,0.684830633284242,0.755483346872461,0.718424101969872,0.560578661844485,1.06666666666667,0.0655913978494623,0.244516653127539,0.1448769
shapes_6dof_events,12,unit support tests,Ablation,UseMultiplicitySupport,0,1,1997,32,69,0.960235640648012,0.690312334568555,0.8032029565753,0.671127123005661,1.57142857142857,0.0958588957055214,0.309687665431445,0.1357308
shapes_6dof_events,13,Full LLGD,Full,-,NaN,1,1338,31,13,0.492914979757085,0.828231292517007,0.618020304568528,0.447199265381084,1,0.053388090349076,0.171768707482993,0.0795215
shapes_6dof_events,13,w/o weighted support,Ablation,UseWeights,0,1,1338,31,62,0.944331983805668,0.759153783563873,0.841677943166441,0.726635514018692,1.52,0.07502679528403,0.240846216436127,0.093425
shapes_6dof_events,13,w/o local verification,Ablation,UseVerification,0,1,1338,31,14,0.527327935222672,0.838969404186795,0.647607209446861,0.478860294117647,1,0.0460652591170825,0.161030595813205,0.0645344
shapes_6dof_events,13,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1338,31,19,0.240890688259109,0.829268292682927,0.373333333333333,0.229508196721311,1.6,0.0126050420168067,0.170731707317073,0.1112832
shapes_6dof_events,13,unit estimation weights,Ablation,UseWeights,0,1,1338,31,14,0.531376518218624,0.844051446945338,0.652173913043478,0.483870967741935,1,0.0628571428571428,0.155948553054662,0.1022282
shapes_6dof_events,13,unit support tests,Ablation,UseMultiplicitySupport,0,1,1338,31,52,0.959514170040486,0.75779376498801,0.846806610093792,0.73431448489543,1.28,0.0675105485232067,0.24220623501199,0.0936534
shapes_6dof_events,14,Full LLGD,Full,-,NaN,1,1345,31,17,0.533926585094549,0.72289156626506,0.614203454894434,0.443213296398892,1.11111111111111,0.0895833333333333,0.27710843373494,0.1240707
shapes_6dof_events,14,w/o weighted support,Ablation,UseWeights,0,1,1345,31,62,0.918798665183537,0.67816091954023,0.780349551251771,0.639814097598761,1.47619047619048,0.0944309927360775,0.32183908045977,0.0948458
shapes_6dof_events,14,w/o local verification,Ablation,UseVerification,0,1,1345,31,24,0.589543937708565,0.671736375158428,0.627962085308057,0.457685664939551,1.08333333333333,0.0716981132075472,0.328263624841572,0.0627888
shapes_6dof_events,14,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1345,31,30,0.368186874304783,0.713362068965517,0.48569332355099,0.320736434108527,1.90909090909091,0.0181268882175226,0.286637931034483,0.1100607
shapes_6dof_events,14,unit estimation weights,Ablation,UseWeights,0,1,1345,31,15,0.517241379310345,0.709923664122137,0.598455598455598,0.426997245179063,1,0.0838709677419355,0.290076335877863,0.1013783
shapes_6dof_events,14,unit support tests,Ablation,UseMultiplicitySupport,0,1,1345,31,66,0.923248053392658,0.670436187399031,0.776789892372485,0.63504208110176,1.61904761904762,0.121686746987952,0.329563812600969,0.0987457
shapes_6dof_events,15,Full LLGD,Full,-,NaN,1,1844,30,22,0.52208480565371,0.622760800842993,0.567996155694378,0.396644295302013,1.11111111111111,0.0846023688663282,0.377239199157007,0.2623529
shapes_6dof_events,15,w/o weighted support,Ablation,UseWeights,0,1,1844,30,71,0.95583038869258,0.625795257374205,0.756378888500524,0.608206857785273,1.84210526315789,0.0619223659889094,0.374204742625795,0.1874049
shapes_6dof_events,15,w/o local verification,Ablation,UseVerification,0,1,1844,30,30,0.718197879858657,0.63515625,0.674129353233831,0.50844277673546,1.07692307692308,0.0738007380073801,0.36484375,0.1464654
shapes_6dof_events,15,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1844,30,44,0.409893992932862,0.645340751043115,0.501350621285791,0.334534967555876,3.11111111111111,0.0193965517241379,0.354659248956885,0.2165683
shapes_6dof_events,15,unit estimation weights,Ablation,UseWeights,0,1,1844,30,22,0.477031802120141,0.602678571428571,0.532544378698225,0.362903225806452,1.125,0.0722222222222222,0.397321428571429,0.2912761
shapes_6dof_events,15,unit support tests,Ablation,UseMultiplicitySupport,0,1,1844,30,71,0.946113074204947,0.623399301513388,0.751578947368421,0.602023608768971,2.05555555555556,0.0634920634920635,0.376600698486612,0.2230975
shapes_6dof_events,16,Full LLGD,Full,-,NaN,1,1970,29,20,0.673897830650805,0.801164725457571,0.732041049030787,0.577338129496403,1,0.0924195223260644,0.198835274542429,0.1487336
shapes_6dof_events,16,w/o weighted support,Ablation,UseWeights,0,1,1970,29,66,0.961511546536039,0.738312735088662,0.835258358662614,0.717118997912317,1.68,0.0720524017467249,0.261687264911338,0.1390387
shapes_6dof_events,16,w/o local verification,Ablation,UseVerification,0,1,1970,29,25,0.72778166550035,0.772659732540862,0.74954954954955,0.599423631123919,1,0.0932692307692308,0.227340267459138,0.0878018
shapes_6dof_events,16,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1970,29,44,0.386983904828551,0.744279946164199,0.509208103130755,0.341568869672637,2.53846153846154,0.0470162748643761,0.255720053835801,0.1658155
shapes_6dof_events,16,unit estimation weights,Ablation,UseWeights,0,1,1970,29,21,0.660601819454164,0.78601165695254,0.71787072243346,0.559905100830368,1,0.0688559322033898,0.21398834304746,0.1381292
shapes_6dof_events,16,unit support tests,Ablation,UseMultiplicitySupport,0,1,1970,29,71,0.953114065780266,0.734231805929919,0.829476248477466,0.708636836628512,1.6,0.091042584434655,0.265768194070081,0.1102379
shapes_6dof_events,17,Full LLGD,Full,-,NaN,1,1792,28,19,0.598883572567783,0.74800796812749,0.6651904340124,0.498341074983411,1.08333333333333,0.0705725699067909,0.25199203187251,0.1200508
shapes_6dof_events,17,w/o weighted support,Ablation,UseWeights,0,1,1792,28,61,0.949760765550239,0.714028776978417,0.815195071868583,0.688041594454073,1.95,0.0797649034424853,0.285971223021583,0.1494055
shapes_6dof_events,17,w/o local verification,Ablation,UseVerification,0,1,1792,28,24,0.644338118022329,0.704446381865737,0.673052894627239,0.50721908349027,1,0.0717821782178217,0.295553618134263,0.1037252
shapes_6dof_events,17,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1792,28,45,0.409090909090909,0.72972972972973,0.524271844660194,0.355263157894737,2.13333333333333,0.0584795321637427,0.27027027027027,0.1522302
shapes_6dof_events,17,unit estimation weights,Ablation,UseWeights,0,1,1792,28,21,0.567783094098884,0.749473684210526,0.646098003629764,0.477211796246649,1.16666666666667,0.0814606741573034,0.250526315789474,0.1561101
shapes_6dof_events,17,unit support tests,Ablation,UseMultiplicitySupport,0,1,1792,28,61,0.946570972886762,0.712057588482303,0.812735364601164,0.684544405997693,1.76190476190476,0.0859309182813817,0.287942411517696,0.1764551
shapes_6dof_events,18,Full LLGD,Full,-,NaN,1,453,21,4,0.201342281879195,0.674157303370786,0.310077519379845,0.18348623853211,1,0.05,0.325842696629214,0.02252
shapes_6dof_events,18,w/o weighted support,Ablation,UseWeights,0,1,453,21,29,0.855704697986577,0.6640625,0.747800586510264,0.597189695550351,1.38461538461538,0.0705882352941176,0.3359375,0.0369545
shapes_6dof_events,18,w/o local verification,Ablation,UseVerification,0,1,453,21,4,0.201342281879195,0.681818181818182,0.310880829015544,0.184049079754601,1,0.05,0.318181818181818,0.022543
shapes_6dof_events,18,w/o global expansion,Ablation,UseGlobalExpansion,0,1,453,21,5,0.087248322147651,0.604651162790698,0.152492668621701,0.0825396825396825,1.5,0.0769230769230769,0.395348837209302,0.0269723
shapes_6dof_events,18,unit estimation weights,Ablation,UseWeights,0,1,453,21,4,0.201342281879195,0.681818181818182,0.310880829015544,0.184049079754601,1,0.05,0.318181818181818,0.0211498
shapes_6dof_events,18,unit support tests,Ablation,UseMultiplicitySupport,0,1,453,21,30,0.855704697986577,0.667539267015707,0.75,0.6,1.38461538461538,0.0705882352941176,0.332460732984293,0.0353353
shapes_6dof_events,19,Full LLGD,Full,-,NaN,1,717,27,4,0.310077519379845,0.780487804878049,0.443828016643551,0.285204991087344,1,0.0125,0.219512195121951,0.0372256
shapes_6dof_events,19,w/o weighted support,Ablation,UseWeights,0,1,717,27,36,0.918604651162791,0.740625,0.820069204152249,0.695014662756598,1.35714285714286,0.0485232067510548,0.259375,0.0497611
shapes_6dof_events,19,w/o local verification,Ablation,UseVerification,0,1,717,27,6,0.381782945736434,0.784860557768924,0.513689700130378,0.345614035087719,1,0.0253807106598984,0.215139442231076,0.0314335
shapes_6dof_events,19,w/o global expansion,Ablation,UseGlobalExpansion,0,1,717,27,9,0.13953488372093,0.666666666666667,0.230769230769231,0.130434782608696,2.5,0,0.333333333333333,0.0544686
shapes_6dof_events,19,unit estimation weights,Ablation,UseWeights,0,1,717,27,4,0.315891472868217,0.815,0.455307262569832,0.294755877034358,1,0.0122699386503068,0.185,0.0410545
shapes_6dof_events,19,unit support tests,Ablation,UseMultiplicitySupport,0,1,717,27,31,0.905038759689923,0.749598715890851,0.820017559262511,0.694940476190476,1.23076923076923,0.0492505353319058,0.250401284109149,0.0602209
shapes_6dof_events,20,Full LLGD,Full,-,NaN,1,1419,31,17,0.569767441860465,0.790322580645161,0.662162162162162,0.494949494949495,1.22222222222222,0.0255102040816326,0.209677419354839,0.0894635
shapes_6dof_events,20,w/o weighted support,Ablation,UseWeights,0,1,1419,31,53,0.937015503875969,0.739862280030604,0.826849080803762,0.704810495626822,1.65,0.0496380558428128,0.260137719969396,0.087786
shapes_6dof_events,20,w/o local verification,Ablation,UseVerification,0,1,1419,31,20,0.61046511627907,0.781637717121588,0.685527747551687,0.521523178807947,1,0.0333333333333333,0.218362282878412,0.0566969
shapes_6dof_events,20,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1419,31,36,0.330426356589147,0.710416666666667,0.451058201058201,0.291204099060632,2.22222222222222,0.0469208211143695,0.289583333333333,0.1155699
shapes_6dof_events,20,unit estimation weights,Ablation,UseWeights,0,1,1419,31,17,0.562984496124031,0.778820375335121,0.653543307086614,0.485380116959064,1,0.0258175559380379,0.221179624664879,0.1030556
shapes_6dof_events,20,unit support tests,Ablation,UseMultiplicitySupport,0,1,1419,31,51,0.924418604651163,0.74010861132661,0.822059457130547,0.697878566203365,1.68421052631579,0.0461215932914046,0.25989138867339,0.1124589
shapes_6dof_events,21,Full LLGD,Full,-,NaN,1,1948,30,27,0.714896650035638,0.756981132075472,0.73533724340176,0.581449275362319,1,0.0508474576271186,0.243018867924528,0.1205737
shapes_6dof_events,21,w/o weighted support,Ablation,UseWeights,0,1,1948,30,72,0.951532430506058,0.729109776078646,0.825602968460111,0.703001579778831,1.72727272727273,0.0719101123595506,0.270890223921354,0.1124795
shapes_6dof_events,21,w/o local verification,Ablation,UseVerification,0,1,1948,30,29,0.759087669280114,0.7574679943101,0.758276966892132,0.610665137614679,1,0.0629107981220657,0.2425320056899,0.0853011
shapes_6dof_events,21,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1948,30,62,0.479686386315039,0.738748627881449,0.581676750216076,0.41011578305911,2.64705882352941,0.0386329866270431,0.261251372118551,0.1784407
shapes_6dof_events,21,unit estimation weights,Ablation,UseWeights,0,1,1948,30,28,0.712045616535994,0.756245268735806,0.733480176211454,0.579130434782609,1.21428571428571,0.066066066066066,0.243754731264194,0.1095436
shapes_6dof_events,21,unit support tests,Ablation,UseMultiplicitySupport,0,1,1948,30,63,0.934426229508197,0.721518987341772,0.814285714285714,0.686746987951807,1.68181818181818,0.07627765064836,0.278481012658228,0.1142901
shapes_6dof_events,22,Full LLGD,Full,-,NaN,1,2818,31,33,0.715691351631279,0.723939235201676,0.719791666666667,0.562245728234337,1.26666666666667,0.0926193921852387,0.276060764798324,0.2008142
shapes_6dof_events,22,w/o weighted support,Ablation,UseWeights,0,1,2818,31,80,0.957017089590886,0.698148847752172,0.807339449541284,0.676923076923077,1.95833333333333,0.0773809523809523,0.301851152247828,0.1826691
shapes_6dof_events,22,w/o local verification,Ablation,UseVerification,0,1,2818,31,35,0.789228379078198,0.702304147465438,0.74323335771763,0.591385331781141,1,0.0780839895013123,0.297695852534562,0.1408298
shapes_6dof_events,22,w/o global expansion,Ablation,UseGlobalExpansion,0,1,2818,31,95,0.663904712584153,0.745782431646306,0.702465753424658,0.541385135135135,4.17647058823529,0.0366614664586583,0.254217568353694,0.1820939
shapes_6dof_events,22,unit estimation weights,Ablation,UseWeights,0,1,2818,31,32,0.728638011393061,0.723021582733813,0.725818932164044,0.569635627530364,1.11764705882353,0.0831556503198294,0.276978417266187,0.1912061
shapes_6dof_events,22,unit support tests,Ablation,UseMultiplicitySupport,0,1,2818,31,79,0.954945624029001,0.697956093868282,0.806472774983599,0.675705386588494,1.70833333333333,0.0672451193058569,0.302043906131718,0.1786857
shapes_6dof_events,23,Full LLGD,Full,-,NaN,1,3469,38,34,0.795434969853575,0.710657945363601,0.750660434870961,0.600845803513338,1.05882352941176,0.0693015701136979,0.289342054636399,0.2129753
shapes_6dof_events,23,w/o weighted support,Ablation,UseWeights,0,1,3469,38,88,0.96167097329888,0.675438596491228,0.793532338308458,0.657731958762887,1.82608695652174,0.0770264218540081,0.324561403508772,0.1944169
shapes_6dof_events,23,w/o local verification,Ablation,UseVerification,0,1,3469,38,36,0.871231696813092,0.706354748603352,0.780177400694177,0.639582674675941,1.05555555555556,0.074147305981216,0.293645251396648,0.1662115
shapes_6dof_events,23,w/o global expansion,Ablation,UseGlobalExpansion,0,1,3469,38,136,0.737295434969854,0.708902691511387,0.722820350432763,0.565950413223141,4,0.0175233644859814,0.291097308488613,0.2240596
shapes_6dof_events,23,unit estimation weights,Ablation,UseWeights,0,1,3469,38,40,0.803186907838071,0.699025487256372,0.74749498997996,0.5968,1.3125,0.0857908847184986,0.300974512743628,0.1891083
shapes_6dof_events,23,unit support tests,Ablation,UseMultiplicitySupport,0,1,3469,38,79,0.968561584840655,0.682135274491962,0.800498309307706,0.667359050445104,1.625,0.082258781680747,0.317864725508038,0.2028351
