Index,Tick,X1,Y1,X2,Y2,Score
131,3000,224,27,225,30,0.000732421875
131,3000,210,44,210,47,0.0006103515625
131,3000,238.96332901758,149.824875000006,208.061898436894,156.295600582405,0.0062255859375
131,3000,58,22,55,22,0.000732421875
131,3000,85,21,83,22,0.0008544921875
131,3000,184.146392766068,34.1049244432384,187.058482480359,30.0419162903721,0.000732421875
131,3000,107.066311323058,33.1463807992847,100.130600103912,36.2882968807671,0.0009765625
131,3000,172,15,171,17,0.0009765625
131,3000,91.0030261090184,27.9889671590447,87.0278025528807,26.8986351310478,0.000732421875
131,3000,103,2.99999999999999,101,6,0.0006103515625
131,3000,122,18,123,17,0.0006103515625
131,3000,174,41,171,42,0.000732421875
131,3000,95.1034858577548,25.3176075100907,97.2060924605032,24.632516506593,0.0009765625
131,3000,223,15,223,17,0.0009765625
131,3000,174.810778638309,19.4172283842061,178.880713143775,21.2630245435034,0.000732421875
131,3000,111,35,113,38,0.000732421875
131,3000,234.121713034517,31.9687735182725,233.097100153136,27.9750881557619,0.000732421875
131,3000,74.9077629416198,33.9475008093916,77.1167621611365,30.0664583092848,0.0008544921875
131,3000,149,14,151,14,0.0006103515625
131,3000,238.994128911363,155.96298242343,129.063176447114,173.398331402085,0.0262451171875
131,3000,93.9247459546601,31.0682134926217,98.2169083598888,35.8033849643562,0.0008544921875
131,3000,8.72206425130491,143.044553145768,10.4662435063158,153.925261090026,0.001708984375
132,3023,217.615418561961,151.226140036986,205.459676155682,130.553671077692,0.00490682257138383
132,3023,101.782824826108,91.9648303728373,104.792884097552,158.964378444367,0.00626402881453255
132,3023,186.287653421429,42.6187798376268,143.478313489288,33.7032908836746,0.00892624106070888
132,3023,141.425184652287,39.0926230667097,38.434214936139,24.0308747443484,0.01795688260166
132,3023,117.101550624856,74.7483577508104,100.053096382849,67.8684272674535,0.00146160672339093
132,3023,119.316180937382,0,0,7.2446786736455,0.270292843347079
132,3023,230.59160182051,135.663759526915,225.887522401626,141.377341396525,0.00167040768387535
132,3023,175,29,174,31,0.000417601920968836
132,3023,99.1073508626103,22.1432966978044,94.6258737644909,25.5005996895895,0.00057420264133215
132,3023,94.8596186237842,9.02807476007285,93.8596705145909,4.02806438247158,0.000626402881453255
132,3023,93.1797980854934,13.9705193901213,94.16401302022,19.973107589823,0.000417601920968836
132,3023,13,53,15,54,0.000417601920968836
132,3023,185,23,183,25,0.000313201440726627
132,3023,123,17,122,18,0.000313201440726627
132,3023,130,2,131,4,0.000313201440726627
132,3023,73,9,75,10,0.000313201440726627
132,3023,195,29,197,28,0.000522002401211046
132,3023,116,0,117,0,0.000313201440726627
132,3023,81.2027350962228,1.25673951812138,76.1775722248695,5.22487378009105,0.000313201440726627
132,3023,217.108239244591,45.8218612132055,214.029618320532,43.9512545407503,0.000313201440726627
132,3023,87.4639284252682,29.2108689476103,77.4094385236745,27.538461456064,0.000469802161089941
132,3023,171,17,172,15,0.000365401680847732
132,3023,153.93265505154,28.0351537472819,154.967225851846,30.0171079516421,0.00057420264133215
132,3023,136,17,137,19,0.000417601920968836
132,3023,35.0307626824637,2.79249270733682,28.0362373804258,1.75556355612853,0.000365401680847732
132,3023,214,18,216,16,0.000417601920968836
132,3023,136,7.00000000000001,137,10,0.000522002401211046
132,3023,123.984326467891,32.9914922954481,125.050456229803,31.0273879999086,0.000313201440726627
132,3023,140,0,138,0,0.000313201440726627
132,3023,127,27,129,27,0.000469802161089941
132,3023,100,13,97,13,0.000313201440726627
132,3023,233.287526199045,27.9317136056989,234.240181646873,31.9429577593391,0.000261001200605523
132,3023,145.23197240154,16.8173864457033,141.271420540245,11.7863320410778,0.000365401680847732
132,3023,223,17,221,14,0.000365401680847732
132,3023,117.194434748772,19.8605541565155,120.107759759659,23.9227162290983,0.000365401680847732
132,3023,103,2.99999999999999,101,6,0.000365401680847732
132,3023,159,16,159,18,0.000313201440726627
132,3023,147,5,145,6.99999999999998,0.000313201440726627
132,3023,185.278865148939,31.6536699214413,189.023885859534,30.0559893123416,0.000261001200605523
132,3023,85.2100036532473,21.313995584612,82.9039141337694,22.8563332719527,0.000469802161089941
132,3023,173,25,172,28,0.000261001200605523
132,3023,235,35,233,38,0.000261001200605523
132,3023,55,13,52,11,0.000313201440726627
132,3023,152.769468405744,9.90978593452706,151.146419831042,14.0572985593008,0.000261001200605523
132,3023,62,14,62,17,0.000261001200605523
132,3023,73,21,77,22,0.000313201440726627
132,3023,191.086932080535,4.92811984262704,194.675583199247,9.26824539973191,0.000365401680847732
132,3023,175.057848805484,23.9212623312793,179.087044280417,26.8815245421545,0.000313201440726627
132,3023,88,31,94,31,0.000261001200605523
132,3023,162,15,166,15,0.000261001200605523
132,3023,9.15870781243099,14.9891035102735,9.57341211999573,21.0292884791285,0.000417601920968836
132,3023,21,24,24,26,0.000313201440726627
133,3046,240,141.925568837511,197.959623242255,103.96884888819,0.0252653927813163
133,3046,199.981249794282,140.560559376073,210.00986539867,123.005635814402,0.00360934182590234
133,3046,238.692072361608,38.2968364489568,171.81717975537,67.5825235659653,0.0176220806794055
133,3046,173.40478786643,34.7315160155397,178.226536566714,39.842983783815,0.00286624203821656
133,3046,144.194071894361,31.0529672199612,172.245611397415,36.8014645538025,0.0125265392781316
133,3046,81.9122040446694,176.324035580751,230.994908572345,156.96079974385,0.0474522292993631
133,3046,0,144.018497162844,8.40410159138916,150.473912919763,0.00276008492569002
133,3046,210.016351807861,43.8975956758867,216.022880163115,44.8567114010121,0.00169851380042463
133,3046,172,15,173,15,0.000530785562632696
133,3046,142.119226512817,36.1469709456002,40.1543734006894,21.8955057654275,0.0519108280254777
133,3046,57.318736723911,24.2130528986757,53.2692057649906,23.4907403969426,0.00276008492569002
133,3046,226.017774542505,130.999515015725,226.155587575668,136.050325403468,0.00148619957537155
133,3046,170.683494857026,88.1665892317134,178.904982746439,153.13856237779,0.00721868365180467
133,3046,0,150.873349751474,13.2217670237362,135.337678128623,0.00530785562632696
133,3046,195.810897108758,133.409534892833,179.846965886654,138.52215799799,0.00552016985138004
133,3046,223,15,223,17,0.000849256900212314
133,3046,100.867687625181,174.534462331214,85.9369048874434,178.778001478308,0.00403397027600849
133,3046,101.60821794035,67.5642445238695,109.561741987245,65.3939250757628,0.00286624203821656
133,3046,112.427999826534,152.726489618942,109.121068492219,38.7353938306255,0.0201698513800425
133,3046,176.899658513169,37.2209977147897,184.208987201156,40.5397148743328,0.00392781316348195
133,3046,8.71848774221773,95.87901075049,11.2299004829145,110.792891753531,0.00488322717622081
133,3046,5.84567321905249,105.542910552156,9.48593471041515,112.277854156994,0.00222929936305732
133,3046,123,17,122,18,0.000849256900212314
133,3046,12.186530068969,106.999634712241,22.2109251980636,108.868803042734,0.00562632696390658
133,3046,111,10,111,7,0.000743099787685775
133,3046,7.35153720890775,98.3919530156578,0,94.5822532134072,0.00392781316348195
133,3046,40.0271776308406,157.364974209029,0,160.345578948569,0.00605095541401274
133,3046,109.768599807625,65.1470688600785,116.474590930183,75.6983686729503,0.00265392781316348
133,3046,100.012607843896,13.1116541464709,89.0396019502929,14.3507119849255,0.000955414012738854
133,3046,140,4.94491088076678e-16,138,4.94491088076678e-16,0.000636942675159236
133,3046,144.62656441975,32.3984341018332,135.889575117066,37.8221169931435,0.0024416135881104
133,3046,129,27,131,29,0.000636942675159236
133,3046,25.9296774519672,34.7882874391901,38.8345204533034,30.5018084586977,0.00276008492569002
133,3046,48,11,52,11,0.000743099787685775
133,3046,6.4786475896719,106.476461019651,0.159821644118677,104.491286470522,0.00339702760084926
133,3046,125,25,127,27,0.000849256900212314
133,3046,87.0683532352301,26.7786114113484,93.1099339554384,28.6439360454929,0.00169851380042463
133,3046,214,18,216,16,0.000849256900212314
133,3046,95,9.00000000000001,94,7,0.000636942675159236
133,3046,193,7.99999999999997,191,4.99999999999999,0.000743099787685775
133,3046,1.16795265878026,93.5821052518597,26.4060992150657,96.571617571003,0.00615711252653928
133,3046,96.6653531534437,24.2054459806197,100.161768638723,29.9006871961949,0.00148619957537155
133,3046,25.0340078687389,134.030535205853,10.1225150426234,133.507454745589,0.00414012738853503
133,3046,178.936015188237,21.1578738861495,174.804138139225,19.4832627033964,0.000849256900212314
133,3046,117.161305795206,19.8800926006506,120.144184741684,23.8928196139567,0.00127388535031847
133,3046,196,43,197,45,0.000530785562632696
133,3046,97,2.00000000000001,94,4.00000000000001,0.000743099787685775
133,3046,152,11,149,14,0.000849256900212314
133,3046,130,2,131,4,0.000849256900212314
133,3046,75.84764951884,5.1806827445758,72.0313575824557,1.96281092111944,0.000743099787685775
133,3046,9,20,11,19,0.000530785562632696
133,3046,21.2230649236458,23.9772657652685,21.7376944045129,29.0267335486087,0.000955414012738854
133,3046,58,22,55,22,0.000530785562632696
133,3046,16,56,15,54,0.000636942675159236
133,3046,133,21,133,24,0.000636942675159236
133,3046,168.183252833694,20.7831499304639,173.072163138822,24.9146066046775,0.000849256900212314
133,3046,98,20,94,20,0.000530785562632696
133,3046,149,22,150,22,0.000530785562632696
133,3046,167,24,163,25,0.000530785562632696
133,3046,136,17,137,19,0.000636942675159236
133,3046,76.9951248725816,22.0182688093826,73.0119204605599,20.9553298605279,0.000636942675159236
133,3046,155.110404102329,29.9364054530809,153.996248123982,28.0021611412116,0.000849256900212314
133,3046,225.249596376118,29.8908826203262,222.199032839924,22.9129877512675,0.000743099787685775
133,3046,11.8144288659228,105.568025979633,24.1208541962625,100.281325397386,0.00127388535031847
134,3069,224.591337463497,141.565307106132,221.731702118921,149.615170280336,0.00532834101382489
134,3069,186.19898850291,122.138863795461,189.118483497252,138.979459635489,0.00763248847926267
134,3069,91.0887661024232,175.75335090334,239.270224324258,158.29337250625,0.0773329493087558
134,3069,131,29,129,27,0.00129608294930876
134,3069,141.960388800916,37.2469291728546,42.1232733693134,21.2315357317306,0.0400345622119816
134,3069,234.010201665338,128.996047242833,230.325571829554,119.48639135124,0.00460829493087558
134,3069,225.037288504753,149.002716334729,227.154519694829,119.938409771834,0.0161290322580645
134,3069,170.801433414347,69.5226730605945,239.763254954844,40.8347606188774,0.0515552995391705
134,3069,206.548597961499,137.058640068637,205.460210280547,128.680402640201,0.0079205069124424
134,3069,175.854828883189,142.104143358181,217.218554217347,137.126920159099,0.0326900921658986
134,3069,221,124,207,124,0.00619239631336406
134,3069,76,4.99999999999999,79,2.99999999999999,0.00158410138248848
134,3069,240,144.367335780468,228.625567948723,158.503358017339,0.00720046082949309
134,3069,164.375041940582,18.6077352979454,173.619881074761,23.9215459028144,0.00230414746543779
134,3069,119,22,120,24,0.00129608294930876
134,3069,231.826878403152,121.373839485696,235.059758877735,122.870956434524,0.00216013824884793
134,3069,95.1290576755043,25.2827790115677,97.1620015747413,24.3549625777679,0.00172811059907834
134,3069,185,6.00000000000002,184,3.00000000000001,0.00115207373271889
134,3069,225.855777526256,138.032710668302,239.345960845455,134.226018579171,0.00720046082949309
134,3069,130,2,131,4,0.000864055299539171
134,3069,93.0978786741613,13.9839890555918,94.0798383901056,19.9869400762058,0.000864055299539171
134,3069,144.176904990899,14.8401944164352,150.354980169696,21.6793317538196,0.00129608294930876
134,3069,15,54,16,56,0.00129608294930876
134,3069,176.352919194896,153.8489499348,206.631540369551,150.098127051957,0.0154089861751152
134,3069,184.690056067192,52.8612883124447,201.652577574685,58.9654354956866,0.00460829493087558
134,3069,91,4.92049291401591e-15,97,2,0.00100806451612903
134,3069,175,29,174,31,0.00115207373271889
134,3069,191,5,193,8,0.000720046082949309
134,3069,230.751686406067,144.279356639453,227.577317028415,130.094591050734,0.00835253456221198
134,3069,144.748102051929,32.1165830546201,184.006075394961,40.9730697168616,0.0276497695852535
134,3069,111,10,111,7,0.00100806451612903
134,3069,124.824631237896,25.2098499606952,128.655982708232,28.4116583494688,0.00100806451612903
134,3069,138,0,140,0,0.00115207373271889
134,3069,223,15,223,17,0.00100806451612903
134,3069,101,6,103,2.99999999999999,0.00100806451612903
134,3069,194,173,192,171,0.000720046082949309
134,3069,209.007750253644,123.247673570908,228.988185362229,122.622441579313,0.00576036866359447
134,3069,211.130805105649,129.091521878064,226.440256611996,120.814292694074,0.00460829493087558
134,3069,151,14,152,11,0.00129608294930876
134,3069,136,17,137,19,0.00100806451612903
134,3069,171,17,172,15,0.00100806451612903
134,3069,122,18,123,17,0.000720046082949309
134,3069,225,30,224,27,0.00115207373271889
134,3069,21,24,21,26,0.00129608294930876
134,3069,183,25,185,23,0.000864055299539171
134,3069,209.946437356103,148.968618927622,219.971081315182,149.522961217726,0.00590437788018433
134,3069,216,45,216,51,0.00158410138248848
134,3069,227.928978409095,138.769848210703,239.019100590665,139.792956545191,0.00403225806451613
134,3069,83.7709490627689,18.0974181319987,85.8781227979247,23.0518358470956,0.00115207373271889
134,3069,136,7.00000000000001,137,10,0.00115207373271889
134,3069,13.7523882476268,152.076445624069,9.00227751561136,136.690565050177,0.00417626728110599
134,3069,9.09240428548799,146.747261162808,10.6004527085707,141.33179632459,0.00216013824884793
134,3069,39.9947580248706,21.999816409621,39.4326242219776,38.0501749850778,0.00446428571428571
134,3069,125,6,127,9,0.000720046082949309
134,3069,218.232009578863,13.1950184348815,214.113167094878,18.0951239592402,0.00115207373271889
134,3069,140.74032997112,36.1151425067756,145.132339082998,33.1993394060961,0.00360023041474654
134,3069,77.0308128345486,21.5951639574161,67.0127358604862,20.8326692291152,0.00201612903225806
134,3069,155.389879038864,29.7698546801903,154.255948863919,27.8489135673639,0.00100806451612903
134,3069,195,29,197,28,0.00100806451612903
134,3069,73,9.00000000000001,75,10,0.00115207373271889
134,3069,94,7,95,9.00000000000001,0.00100806451612903
134,3069,147,5,145,6.99999999999998,0.000864055299539171
134,3069,184.090418981281,34.0665100920363,187.052981839247,30.0389722042284,0.00144009216589862
134,3069,94,4,95,7,0.000720046082949309
134,3069,180.818301595186,103.018429342167,178.689633092799,82.0314799567775,0.0030241935483871
134,3069,178.953298344244,21.1224461630159,174.795345536031,19.536579559149,0.00100806451612903
134,3069,164,29,163,25,0.000720046082949309
134,3069,181.029816236644,39.2996005927281,181.818571346917,47.119169974968,0.00230414746543779
134,3069,184.677534467072,38.7100560426807,184.164814412193,42.087628494002,0.00172811059907834
134,3069,210,44,214,44,0.00115207373271889
134,3069,123.907302400165,32.9578737660433,124.831792765995,30.9235585677996,0.00158410138248848
134,3069,68.0343252945757,55.0587068177135,71.8867171551284,52.8062514712208,0.000864055299539171
135,3092,107.820419858313,180,239.522414846291,164.414579466847,0.0601267353552943
135,3092,153.593920183755,42.3182876186955,158.165420929685,36.7909601935916,0.00386978184104871
135,3092,146.855429032567,43.8595314144012,39.8549586183791,25.8623282122589,0.053306244860446
135,3092,49.5842583520262,27.4988277709444,53.9621986519916,28.2272061474784,0.00251535819668166
135,3092,215.87800923366,180,240,152.050685908726,0.0936970928263919
135,3092,182.699229442363,147.415884916184,191.296750709261,132.960828319483,0.004885599574324
135,3092,124,129,163,129,0.00304745319982586
135,3092,0,108.526946091695,24.0772419393667,113.635983722073,0.00657862912978281
135,3092,184.002327538515,46.9899469075467,143.83993238788,37.6913632117674,0.0104484109708315
135,3092,167.745611842214,45.7642701260139,154.707689651804,39.8478384994965,0.00174140182847192
135,3092,20.1872077696285,66.3223517172343,23.929585443132,87.3681622618475,0.00275721956174721
135,3092,97,24,95,25,0.00043535045711798
135,3092,229.858659928647,47.6593936360632,224.622433814393,54.4779877136319,0.00178977410148503
135,3092,149,14,151,14,0.000338605911091762
135,3092,225.813494577308,51.9819133277123,171.168829768111,74.411319235391,0.00938422096454312
135,3092,54.9525306400613,27.2918137432525,142.585662940353,41.5471008772791,0.00575630048855996
135,3092,0,100.306506532613,20.3429846976714,97.9030940934398,0.00333768683790451
135,3092,214,44,216,45,0.000338605911091762
135,3092,230.243090064249,50.542117597527,239.976452478581,46.1775964946298,0.0011125622793015
135,3092,235.793281984162,48.2761034945683,239.670803454291,46.9246851900861,0.000967445460262178
135,3092,179,21,179,23,0.000290233638078653
135,3092,129,27,131,29,0.000338605911091762
135,3092,197,28,195,29,0.000338605911091762
135,3092,136,17,137,19,0.000338605911091762
135,3092,76.9725355800998,23.9243406548947,85.0033237497985,21.009156309653,0.000483722730131089
135,3092,136,7.00000000000002,137,10,0.000338605911091762
135,3092,145,7,147,5,0.000338605911091762
135,3092,204.011876465746,121.77016387003,205.931135455071,113.518785046652,0.00154791273641948
135,3092,204.313976585345,174.146228927672,213.929735591094,177.219822682081,0.00120930682532772
135,3092,136,24,137,27,0.000290233638078653
135,3092,120.176644226366,23.8759799087058,117.305010071424,19.785855571496,0.000338605911091762
135,3092,176,20,175,20,0.000241861365065544
135,3092,48,11,52,11,0.00043535045711798
135,3092,73,21,77,22,0.00043535045711798
135,3092,184.076922459362,34.0603400801611,188.895265062574,27.9178430516611,0.000338605911091762
135,3092,125,25,127,27,0.000338605911091762
135,3092,123,17,122,18,0.000483722730131089
135,3092,225.009223843152,29.9434276686883,217.057563384993,28.6469481501669,0.000386978184104871
135,3092,155.032028791209,29.9842205957293,154.043836593447,27.9784033270146,0.000580467276157307
135,3092,98,20,94,20,0.000290233638078653
135,3092,174,31,175,29,0.000483722730131089
135,3092,64.958837769113,59.3926814062192,71.9864421997407,60.1293393471722,0.000967445460262178
135,3092,71.9151110323994,52.8308946319583,64.319264750745,56.6439229016684,0.00120930682532772
135,3092,15,54,16,56,0.000338605911091762
135,3092,235.371396192042,175.921782966711,235.999306075823,170.875483875553,0.000386978184104871
135,3092,103,2.99999999999999,101,5.99999999999999,0.000483722730131089
135,3092,199,37,199,40,0.000338605911091762
135,3092,138,0,140,0,0.000483722730131089
135,3092,191,5.00000000000001,193,8,0.000386978184104871
135,3092,185,23,183,25,0.000241861365065544
135,3092,76,5,74,3,0.000241861365065544
135,3092,110.061720413786,23.0376743857669,113.099619385116,18.0608080684251,0.000338605911091762
135,3092,130,2,131,4,0.000338605911091762
135,3092,116,0,117,0,0.000241861365065544
135,3092,133,21,133,24,0.000290233638078653
135,3092,166.93228340344,24.4077860482078,172.932872480906,25.4042386523824,0.000386978184104871
135,3092,183,15,183,17,0.000241861365065544
135,3092,94,7,95,9.00000000000001,0.000338605911091762
135,3092,21,24,17,25,0.000241861365065544
135,3092,223,15,223,17,0.000290233638078653
135,3092,148,28,149,27,0.000338605911091762
135,3092,172,10,167,9.00000000000001,0.000290233638078653
135,3092,214,18,216,16,0.000386978184104871
135,3092,109,17,106,20,0.000386978184104871
135,3092,145.693402566443,16.8809596400668,144.99773051243,12.8287139317565,0.000241861365065544
135,3092,91,0,91,3,0.000290233638078653
135,3092,233.168089192446,27.9689027910895,233.916709896321,32.0154090201553,0.000241861365065544
135,3092,58,22,55,22,0.000241861365065544
135,3092,159,18,165,20,0.000290233638078653
135,3092,0.0979059645994577,143.694102650952,13.9583018272076,148.130281751163,0.00116093455231461
136,3115,0,109.121398363514,19.0068609893921,112.9660815035,0.00661880188467579
136,3115,189,42,191,45,0.000560915413955575
136,3115,97,1.99999999999999,94,3.99999999999999,0.000673098496746691
136,3115,94,6.99999999999999,95,9,0.000560915413955575
136,3115,142.17258412628,41.9220555296502,40.2242065091553,25.5996269067738,0.0453219654476105
136,3115,97.7293065794602,34.0684220779012,93.2307908752009,35.6545572946798,0.00325330940094234
136,3115,74.9439801176147,29.2202715377126,86.9315914746361,32.2689839827029,0.00157056315907561
136,3115,131,4,130,2,0.000897464662328921
136,3115,161,44,178,44,0.00325330940094234
136,3115,143.573199317307,13.1338679811088,144.805012019973,17.0611588694331,0.00100964774512004
136,3115,154.872135340793,42.067782484035,155.347664647543,35.9493004026495,0.00347767556652457
136,3115,173.761829645185,31.1159558880563,170.825557267747,25.0849293857291,0.00112183082791115
136,3115,184.788491439229,42.6254627116731,137.347089188446,34.074355000334,0.024343728965672
136,3115,195,29,197,28,0.000785281579537806
136,3115,4.55302784310614,106.477344410799,22.9998545742261,98.2387484749425,0.00347767556652457
136,3115,11.8838879621801,98.8824767082755,8.35983664711232,102.364210189105,0.0014583800762845
136,3115,122,18,123,17,0.000897464662328921
136,3115,216,16,214,18,0.000785281579537806
136,3115,148,28,149,27,0.000673098496746691
136,3115,185,141,206,141,0.00437514022885349
136,3115,210,44,214,44,0.00100964774512004
136,3115,39.0922507433637,27.0225352290419,33.969638018093,47.9925831034906,0.0037020417321068
136,3115,74,3,76,5,0.000673098496746691
136,3115,238.799739945899,44.5310587148525,170.452721994897,73.718460093315,0.0339914740857079
136,3115,128.099429432044,6.03859297645259,126.150946163541,11.0585889068797,0.000673098496746691
136,3115,101,6,103,2.99999999999999,0.000673098496746691
136,3115,138,0,140,0,0.000785281579537806
136,3115,193,8,191,5.00000000000001,0.000897464662328921
136,3115,112,20,109,17,0.000897464662328921
136,3115,154.129664765814,27.9370157060805,155.106601018005,29.9482188564643,0.000897464662328921
136,3115,85,21,83,22,0.000673098496746691
136,3115,184.653464848849,56.5006314832995,192.909808452316,67.304737357924,0.0037020417321068
136,3115,92,20,98,20,0.000673098496746691
136,3115,197,45,196,43,0.000560915413955575
136,3115,176,20,179,21,0.000673098496746691
136,3115,87.1862702028574,26.6944875517457,94.0672033648763,30.8897759050061,0.00112183082791115
136,3115,97,24,99,27,0.000897464662328921
136,3115,174,41,171,40,0.000897464662328921
136,3115,131,29,129,27,0.000785281579537806
136,3115,124.155393963129,33.0646491897092,125.012239919706,31.0050922241454,0.000560915413955575
136,3115,211.999628958256,52.9963927956129,205.960662622527,53.6175687433356,0.00168274624186673
136,3115,20,86,20,97,0.00134619699349338
136,3115,233.260344802015,123.924834292247,95.85065563061,145.19740911829,0.0323087278438412
136,3115,127,27,125,25,0.000560915413955575
136,3115,58,22,55,22,0.000560915413955575
136,3115,117.153332071426,76.2991313112165,107.051531683617,69.4492607461129,0.00482387256001795
136,3115,224,27,225,30,0.000673098496746691
136,3115,73,21,67,21,0.000785281579537806
136,3115,107,33,106,35,0.000560915413955575
136,3115,147,5,145,7,0.000785281579537806
136,3115,216,45,216,48,0.000560915413955575
136,3115,27.1727808806747,35.460863625037,38.0201289584756,38.9371906563854,0.00246802782140453
136,3115,228,49,229,47,0.000560915413955575
136,3115,21.1263842273888,53.7746780168668,25.4870149040566,36.8676914694543,0.00415077406327126
136,3115,85.2643314699928,64.3798701167482,71.2769740945632,108.191277334214,0.0189589409916985
136,3115,65.0557907843317,59.5114363178606,69.117025154996,59.9752027810202,0.00168274624186673
136,3115,29.2646504832321,64.5514348273809,38.1290048587163,69.7813452444444,0.00123401391070227
137,3138,18.8818512858085,153.139291705035,24.3977426896266,39.0192245372535,0.0172763769227299
137,3138,238.73470548154,155.989270752386,80.7147907025523,176.838331981386,0.0398755018268754
137,3138,121.545368232675,121.626072857074,100.48244376136,113.26533120273,0.00410483107041364
137,3138,104.837058214951,121.003751218444,103.17930489987,48.9958720726718,0.010645495962831
137,3138,123.491474275363,50.7361837447252,162.068482905943,56.5452139962738,0.00983355135549641
137,3138,169.989697561668,41.0671530548193,40.1312298385691,21.1446214711922,0.017727457260138
137,3138,22,15,24,13,0.0102846316929045
137,3138,169.338685672968,162.810254191058,63.637524744123,65.9373845738381,0.0435743605936217
137,3138,77.1400725412934,164.771464804198,73.715188428079,177.658547170247,0.00212007758581803
137,3138,56.2385526649703,178.945667933482,32.2404733551752,73.5786877984335,0.0490324326762596
137,3138,166.235249694022,117.435184466014,143.772008940836,129.578243160949,0.00279669809193017
137,3138,166.486280625719,124.609694478471,150.360454138616,118.969439963939,0.00216518561955884
137,3138,124.097804073465,71.0464205353867,163.097799708778,75.0464630906301,0.00888628264693942
137,3138,119.293195090733,69.3670332747781,106.855496884598,63.2581941063519,0.00365375073300555
137,3138,18.9191592561835,109.174057760799,0,100.387095894634,0.00554828815011954
137,3138,129.342514562729,164.941213361921,124.439938265013,52.9807357832232,0.01560737967432
137,3138,136.191170080697,77.9757626090584,135.801961677729,90.9640995931445,0.00189453741711399
