Index,Tick,X1,Y1,X2,Y2,Score,Status
117,3008,61.00765691550442,44,61.541495441004898,52,0.30011380854943226,4
117,3008,84.471110757112911,52,85.308397186828316,44,0.46620358434010861,4
117,3008,111.39590673708122,52,111.4360749692673,44,0.40624487916679541,4
117,3008,230.19999999999999,52,231.09293934257192,44,0.66384630277105705,4
117,3008,50.01980173962022,60,51.27266276591677,52,0.24313030941951347,4
117,3008,66.440444808961914,60,66.662649732068729,52,0.32799850146239767,4
117,3008,96.414373292626209,60,97.684189754191479,52,0.23147718812209916,4
117,3008,111.37372310523895,52,112.34806331781778,60,0.37224929802623041,4
117,3008,156,60.339435498365781,164,56.567119523539411,0.27558586484950043,4
117,3008,229.09999999999999,60,230.26461237440836,52,0.73058041214928882,4
117,3008,12.066666467708751,68,12.533333469462431,60,0.34316663510605161,4
117,3008,58.899999999999999,60,59.70000000000001,68,0.40423385852280802,4
117,3008,96.127318221607041,60,96.399999999999977,68,0.2576628667826138,4
117,3008,111.60693632623226,60,113.53371776374958,68,0.37217030271533458,4
117,3008,227.03520403364351,68,229.20527603987424,60,0.4750212971634753,4
117,3008,33.742292699073936,76,35.056608456425579,68,0.43171260795955535,4
117,3008,66.60996522497696,76,67.198079118720244,68,0.21036981065665469,4
117,3008,90.425059380226372,68,90.647110433139488,76,0.42171258406300205,4
117,3008,108,70.931627888867894,116,70.443888711157143,0.34311291208593536,4
117,3008,116,74.900000000000006,124,76.451769894631852,0.46017296521325424,4
117,3008,164,71.973835777414436,172,72.40322004256727,0.34325593067580668,4
117,3008,226.24071014836142,68,226.43157432360411,76,0.77321747159952048,4
117,3008,32.100000000000016,84,34.600000000000009,76,0.29081811830754817,4
117,3008,64.839161231326131,84,68.436050524102683,76,0.27432879381079639,4
117,3008,89.399999999999878,76,89.399999999999878,84,0.5,4
117,3008,116,76.468345452460639,124,77.115482472419203,0.24529251833713256,2
117,3008,124,77.788461453492673,132,80.579865953886127,0.50159256244612449,4
117,3008,225.14502034264589,84,226.42067470816775,76,0.55548235091984832,4
117,3008,14.540805120510495,92,14.999999999999998,84,0.3002869810460822,4
117,3008,29.921625706121851,92,31.173425036367497,84,0.5248633745119794,4
117,3008,66.078690767389446,84,66.348263563275154,92,0.40992358993820988,4
117,3008,87.360824148545646,84,88.136083237583918,92,0.59486955486947479,4
117,3008,156,83.138352390924211,164,85.583927553117505,0.23534284659100291,4
117,3008,225.39470216308095,84,226.27101593486117,92,0.73389145538941869,4
117,3008,6.1999999999999993,100,6.8370774463083581,92,0.49063423544171542,4
117,3008,42.331297017969788,100,43.750504359071137,92,0.24231040027688808,4
117,3008,86.884896929794778,100,87.349986682361745,92,0.70193978555637693,4
117,3008,108,96.252227213984739,112.79304742759591,100,0.45198054282769912,4
117,3008,224.49186059700455,100,225.016686182081,92,0.56129345511962714,4
117,3008,40.303638742687305,108,42.010178691891234,100,0.36674849896235595,4
117,3008,53.349469770812576,108,55.873422582034259,100,0.2235148869914646,4
117,3008,86.299999999999926,100,87.710182955330097,108,0.79631676171827159,4
117,3008,124,103.11159791039735,132,100.92213135296237,0.51240622193510732,4
117,3008,132,101.89929162205711,140,101.0964564659961,0.52859492712218215,4
117,3008,140,101.14934863070458,148,100.95531261306763,0.32802852773109253,4
117,3008,148,102.33127704856022,156,103.17287166884786,0.69926629206283697,4
117,3008,157.31118498404078,100,162.06855060407617,108,0.22159168724661052,2
117,3008,187.10448163716964,108,188.85454081663056,100,0.39686501918201933,4
117,3008,188,104.51432732193257,188.7464527920892,100,1.1678732748369929,4
117,3008,199.29999999999998,100,204,110.28465859486312,0.27083301869784859,4
117,3008,225.35909206925157,100,226.29999999999993,108,0.49657723615812771,4
117,3008,38.511796395769835,116,39.215940129219284,108,0.35409976213543093,4
117,3008,54.320770611750547,108,54.428601746805462,116,0.27341266424961425,4
117,3008,87.299999999999983,108,87.299999999999983,116,0.87890625,4
117,3008,100,111.26747426559966,108,112.3888233627541,0.4603435055918923,4
117,3008,108,112.23634909012262,116,113.19999999999993,0.27147507713204561,4
117,3008,116,111.92756211938926,124,113.52296553499457,0.2758187494819721,4
117,3008,124,111.76155836042501,132,111.51954937012262,0.25769461486426276,4
117,3008,132,112.53090880267844,140,112.45240860317209,0.34373345209963579,4
117,3008,140,113.95806410463697,148,114.24792156501189,0.45673155634215523,4
117,3008,156,116,164,113.80000000000001,0.2109199296758292,4
117,3008,164,116.20360186892427,172,115.43734438267347,0.49772210474008372,4
117,3008,184.50953783781586,116,187.38593531494621,108,0.39699381954339807,4
117,3008,220,107.03227606864803,228,110.21961541875936,0.40642996982737045,4
117,3008,225.8036008368974,108,231.50285475476005,116,0.45813186634961806,4
117,3008,5.0999999999999996,116,7.2540324720872782,124,0.34324421979036884,4
117,3008,18.600000000000001,124,19.874332494733967,116,0.52077807827704004,4
117,3008,60,125.48512084394963,68,120.39999999999998,0.50108815694196862,4
117,3008,76.717845439622934,116,80.804699508966408,124,0.46961356053230835,4
117,3008,87.319315655966008,116,88.100209442569508,124,0.43543051630315854,4
117,3008,172.4623747881808,116,180,116.76265940232136,0.5939723659957854,4
117,3008,187.02897827686391,116,191.35104507551836,124,0.33680239944393975,4
117,3008,232.09999999999994,116,235.69999999999996,124,0.76943376999149526,4
117,3008,20,132.4814202731346,28,129.89899204651954,0.35686748468666385,4
117,3008,28,129.50781399620081,36,127.24022727507264,0.77794618739983001,4
117,3008,52,130.9972115305853,60,126.05733346552606,0.31907239957474159,4
117,3008,81.492373403697201,124,82.700157276395757,132,0.40556035430766807,4
117,3008,92,126.15696221094917,100,128.60288344675544,0.5379200004622875,4
117,3008,100,125.99940556894639,108,125.20098664941227,0.55971936126902233,4
117,3008,108,126.09367925907223,116,128.32810771915828,0.60196123764648091,4
117,3008,124,124.71709357301879,132,126.28602817788189,0.36798998811212874,4
117,3008,144.39999999999998,124,146.90000000000001,132,0.20133562036676389,4
117,3008,148,131.45675986784758,156,131.50240985604864,0.63280219766155055,4
117,3008,183.19167761147258,132,187.16176870527272,124,0.41988878564574922,4
117,3008,191.9679443392952,124,195.39999999999992,132,0.34462501848186705,4
117,3008,204,131.6841972330094,212,129.986188164796,0.26747883744404921,4
117,3008,233.49999999999997,116,233.80000000000001,132,0.28120057455515546,4
117,3008,4,136.48358352830178,12,133.21550588871085,0.28929231060979022,4
117,3008,36,141.38983247303452,44,137.69999999999985,0.44693886037865782,4
117,3008,44,136.58986169633255,49.893306740321655,132,0.97894202448048129,4
117,3008,87.499999999999886,132,91.099999999999881,140,0.41677662541206051,4
117,3008,124,139.18435940491514,132,139.66094121753397,0.6316925827577351,4
117,3008,196.79999999999995,132,201.13897604734981,140,0.35710682239452513,4
117,3008,28,147.68980319149088,36,142.19999999999999,0.75367400447224786,4
117,3008,36,141.40586947152309,38.707807023075112,140,2.2123790602906031,4
117,3008,91.69999999999996,140,95.299999999999983,148,0.21373160277541534,4
117,3008,143.34255335068264,140,144.56384799690949,148,0.29733639878340656,4
117,3008,173.53923558609242,148,178.91925841922537,140,0.24959079177972304,2
117,3008,200.29999999999981,140,202.1439139935076,148,0.53290285685756589,4
117,3008,12,158.47179840285847,20,152.97468621622855,0.5215519062118803,4
117,3008,20,153.01176957100577,28,148.07816340968711,0.30256003507338691,4
117,3008,92,146.90000000000001,100,151.26234820210007,0.20577070193954516,4
117,3008,100,151.60000000000002,108,155.20000000000005,0.32415959754271323,4
117,3008,120.75470528255447,156,123.70203153145668,148,0.49483022417785971,4
117,3008,132,148.90977747823462,140,149.09999999999999,0.2147830410789715,4
117,3008,173.16683089082389,156,174.39750470855142,148,0.23165003184027955,4
117,3008,196,148.44425888749214,204,148.98265437247838,0.40923055061176183,4
117,3008,207.7999999999999,148,212.27249340529227,156,0.52166721592844267,4
117,3008,4,163.02701417069818,12,157.73760898723538,0.7038210425804029,4
117,3008,12,158.8898472204439,15.419475429254339,156,1.2843261689134819,4
117,3008,116,162.41249997090455,118.12499993482621,164,2.5447645980296105,4
117,3008,140,165.21176400886947,148,158.68146612854008,0.381285899099294,4
117,3008,180,161.0287803557398,188,162.25340657941106,0.30890171688040896,4
117,3008,210.59999999999997,156,211.10249564855116,164,0.79140909712074226,4
117,3008,132,172.79547755888962,140,168.6413987946959,0.53041126968867081,4
117,3008,196,164.90247488874886,204,169.74497032511579,0.45113287283697212,4
117,3008,212.93620039251724,172,220,164.82711266622746,0.36318608194304797,4
117,3008,226.89314096740026,172,231.12047977317602,164,0.34191785295348998,4
118,3035,9.2750001628583618,4,10.67499981542719,12,0.36938642790732601,4
118,3035,23.300000000000004,12,25.500000000000007,4,0.23728492088530775,4
118,3035,103.99151729059146,12,105.42500907550641,4,0.55368148157493013,4
118,3035,128.61095237141271,4,129.28755954046136,12,0.21797180402875302,4
118,3035,232.02883316916223,4,233.39999999999981,12,0.40041122249810684,4
118,3035,12,15.896872706933967,20,14.923212299067188,0.40327418408599758,4
118,3035,26.103209513385032,20,27.241134784739462,12,0.32485515583400509,4
118,3035,60,14.082082111983,64.395507139388741,12,0.30840736717456202,4
118,3035,102.68505597403457,12,103.09194753797402,20,0.4681448722392389,4
118,3035,121.35502228268523,20,121.6147500107229,12,0.52706604908550692,4
118,3035,232.06298785355122,12,232.41840082476409,20,0.34341126741031541,4
118,3035,45.900000000000013,28,47.300000000000004,20,0.40401640254433191,4
118,3035,74.213420856094046,28,75.12866505312283,20,0.21733233314379391,4
118,3035,76,23.300000000000004,84,23.000000000000007,0.24592089761593119,4
118,3035,100,22.970278437967163,101.39164100849555,20,0.93365350036009909,4
118,3035,174.87718138924041,28,178.09633902757921,20,0.2790373676048617,4
118,3035,203.69999999999996,28,205.59999999999991,20,0.22803200407489735,4
118,3035,212,27.409426476449248,220,25.730493219567485,0.39758864279195982,4
118,3035,26.305960740944499,28,26.929288498101844,36,0.23366678958112436,4
118,3035,28.710657351463897,36,30.983129647281011,28,0.26303140297392563,4
118,3035,54.200000000000003,36,56.504603731274912,28,0.43917153109108903,4
118,3035,92.504792096574803,36,93.411080202618365,28,0.24841106263156484,4
118,3035,99.153172371326477,36,101.51895388294456,28,0.50569513229077245,4
118,3035,123.5957731576885,36,124.59245628388815,28,0.31010263480597422,4
118,3035,172,34.400000000000006,180,34.400000000000006,0.2109375,4
118,3035,224.39327452327711,28,224.57212061564576,36,0.40614852020900605,4
118,3035,33.579153668891756,44,33.838762060610243,36,0.38651528961054799,4
118,3035,91.991924766476984,44,93.461157502925886,36,0.30735954761723328,4
118,3035,100,38.732311108352725,102.19666984256753,44,0.68989922386306213,4
118,3035,117.75070451888077,44,119.40138807061105,36,0.22953968128433722,4
118,3035,164,37.307538489444731,172,40.252668297381319,0.25660148070984762,4
118,3035,46.943580369694459,52,49.225076148158983,44,0.39067347433515898,4
118,3035,57.59483601342135,52,60.205160934820846,44,0.26737671285785231,4
118,3035,79.189853210882433,44,83.669249694797927,52,0.38173365812084475,4
118,3035,164,49.746856076936311,172,45.817921364422297,0.25244826558094025,4
118,3035,44,53.813828263612734,46.157207587926116,52,0.66526525565664607,4
118,3035,56.619801739620229,60,57.872662765916779,52,0.49397904136028131,4
118,3035,95.153841099358445,52,96.599999999999852,60,0.29598407927381937,4
118,3035,119.07372310523891,52,120.04806331781774,60,0.25592139239303341,4
118,3035,234.59999999999997,60,235.76461237440833,52,0.66100132527792799,4
118,3035,18.666666467708755,68,19.133333469462432,60,0.53034843607298887,4
118,3035,54.630255619141266,68,54.984654302532377,60,0.56194886484788265,4
118,3035,65.200000000000003,68,66.599999999999994,60,0.69259954721885464,4
118,3035,118.20693632623222,60,120.13371776374954,68,0.26583593051095328,4
118,3035,210.29999999999993,68,210.53529510265568,60,0.21865544549793087,4
118,3035,232.50527603987422,60,232.53520403364348,68,0.80858809189423142,4
118,3035,63.70000033320008,76,65.499999800079948,68,0.32012195578813479,4
118,3035,116,71.600000000000023,124,70.95176989463188,0.28033122579993847,4
118,3035,160.77531815349113,68,161.63043821144086,76,0.27965693102003925,4
118,3035,230.64071014836139,68,230.83157432360409,76,0.80836372030858961,4
118,3035,24.900000000000009,84,27.488767027606212,76,0.22299046782002846,4
118,3035,44,78.15858103380657,52,80.10548297806362,0.23911476048937125,4
118,3035,96.378332386548706,84,96.422775625718955,76,0.63280273513068008,4
118,3035,132,76.748998152769104,140,79.606378555725911,0.489259750804444,4
118,3035,151.34350802532185,84,151.49273220633626,76,0.25776766067182605,4
118,3035,213.9967083945011,76,214.75104162650075,84,0.56001598155249632,4
118,3035,230.82067470816773,76,231.74502034264586,84,0.80713017511096818,4
118,3035,26.531520299786177,92,26.554260984868979,84,0.34374861120804079,4
118,3035,36.52162570612186,92,37.773425036367506,84,0.49398905836421586,4
118,3035,52,91.074357596273856,56.367351583735513,84,0.24807966393919195,4
118,3035,72.678690767389412,84,72.94826356327512,92,0.4372518292674239,4
118,3035,95.127061063708325,84,96.143471331860269,92,0.627766074383586,4
118,3035,188,85.453769903192068,196,93.091968487691048,0.25710083568833064,4
118,3035,199.73255933043711,84,201.34741294463566,92,0.24122825887935501,4
118,3035,231.39999999999998,84,231.39999999999998,92,0.6328125,4
118,3035,32.08839305277214,100,33.592515075831855,92,0.27640697159974636,4
118,3035,95.085252584641665,92,96.07211996610404,100,0.55826836896761078,4
118,3035,108,96.252227213984739,112.79304742759591,100,0.32357697952437547,4
118,3035,116,97.797551583154004,124,98.555362743522295,0.2994407956963025,4
118,3035,124,99.156781316796085,132,98.731833484581415,0.405678078027572,4
118,3035,195.32358879245058,100,199.25628164608506,92,0.26992920194553538,4
118,3035,231.09186059700451,100,231.61668618208097,92,0.52621261417465048,4
118,3035,8.3999999999999986,100,9.7844151479419885,108,0.45033786738923298,4
118,3035,33.210178691891223,100,33.703638742687296,108,0.43667008242555155,4
118,3035,93.999999999999886,100,95.410182955330058,108,0.48471455061112179,4
118,3035,116,103.05741821733795,124,102.07553132450398,0.3411897490850449,4
118,3035,132,99.699291622057117,140,101.0964564659961,0.49254484390595604,4
118,3035,140,101.14934863070458,148,100.95531261306763,0.60138563417366964,4
118,3035,152.22720051292163,100,156,102.19823533866705,0.80155873392013133,4
118,3035,164,103.7616126574964,172,102.8130232870908,0.87279206187221414,4
118,3035,193.49999999999997,108,196.61656658630201,100,0.43677649797973611,4
118,3035,229.52549906391241,100,231.36347291909479,108,0.58248120715462126,4
118,3035,9.4999999999999982,108,9.4999999999999982,116,0.66796875,4
118,3035,45.111796395769844,116,45.815940129219292,108,0.21790754592949596,4
118,3035,93.899999999999949,108,93.899999999999949,116,0.5625,4
118,3035,100,110.16747426559967,108,111.2888233627541,0.55705432609439065,4
118,3035,108,112.23634909012262,116,113.19999999999993,0.45375120034927618,4
118,3035,132,112.53090880267844,140,112.45240860317209,0.27342433689743756,4
118,3035,156,115.5434290590407,160.37395093732675,116,1.5348877422379008,4
118,3035,192.20953783781582,116,192.88593531494618,108,0.56050015818111953,4
118,3035,204,106.67863421218041,212,111.31084600702408,0.42593738900780209,4
118,3035,231.30360083689737,108,234.80285475476003,116,0.70861470404014237,4
118,3035,10.599999999999998,116,14.954032472087276,124,0.27448076930883197,4
118,3035,24.100000000000009,124,25.374332494733974,116,0.65965223248425064,4
118,3035,42.779486800116942,124,44.808013069729945,116,0.39757420486888323,4
118,3035,83.3178454396229,116,87.404699508966374,124,0.26785366045176107,4
118,3035,92.182020540988688,116,93.788293563094328,124,0.34468331973364708,4
118,3035,156,116.6434290590407,161.47395093732675,116,0.23813252872045704,2
118,3035,172.4623747881808,116,180,116.76265940232136,0.6682189117452586,4
118,3035,235.39999999999992,116,238.99999999999994,124,0.89767273165674444,4
118,3035,13.1,132,14.734186570216337,124,0.65445390267070225,4
118,3035,28,131.7078139962008,36,129.44022727507263,0.45098329704337964,4
118,3035,36,129.6720540929721,44,126.19999999999999,0.54824806988608565,4
118,3035,68,125.18237963767413,72.416239550616169,124,0.41012451555552376,2
118,3035,89.192373403697161,124,92.600157276395706,132,0.27672126748913256,4
118,3035,100,128.19940556894639,108,127.40098664941226,0.52862384119852091,4
118,3035,108,127.19367925907223,116,127.22810771915829,0.62499421239062725,4
118,3035,116,126.80232013094448,124,127.61661015400288,0.62178730436764507,4
118,3035,124,126.91709357301878,132,128.48602817788188,0.42932165279748352,4
118,3035,146.59999999999997,124,146.90000000000001,132,0.21078934081365527,4
118,3035,148,131.45675986784758,156,131.50240985604864,0.46483618223286738,4
118,3035,188.69167761147256,132,190.4617687052727,124,0.42716857617088039,4
118,3035,197.46794433929517,124,200.89999999999989,132,0.38770314579210041,4
118,3035,12,139.19930630444694,14.23789105988857,132,0.29844374682809593,2
118,3035,20,133.6443974127624,28,131.41143896833114,0.31604469161983451,4
118,3035,44,142.08986169633252,52,137.49999999999997,0.33204425596111797,4
118,3035,52,135.39721153058528,60,132.65733346552602,0.33629262409608962,4
118,3035,92.999999999999858,132,96.599999999999852,140,0.34909495119984557,4
118,3035,132,139.03637644774665,140,139.11207161803429,0.53122622085942572,4
118,3035,148,138.81896017856627,156,136.96783865130575,0.45287796324309842,4
118,3035,203.39999999999992,132,207.73897604734978,140,0.35710682239452513,4
118,3035,36,146.88983247303449,44,143.19999999999982,0.57463567762970291,4
118,3035,44,142.6888195763714,47.996614870113788,140,0.32437766268406609,2
118,3035,92,141.40000000000003,100,141.36234820210012,0.23437240423400801,4
118,3035,148,148,150.78367722849302,140,0.33203589186016857,4
118,3035,180.13923558609238,148,183.31925841922535,140,0.3557379788039523,4
118,3035,207.38591353307481,140,209.68965448132619,148,0.48047494351703757,4
118,3035,24.35011036706652,156,28,154.20546818244043,1.7979241328386302,4
118,3035,28,153.18980319149085,36,149.89999999999995,0.54913182861898213,4
118,3035,128.45470528255444,156,129.20203153145667,148,0.43560347985140663,4
118,3035,144.76234723702112,156,147.19756270819443,148,0.22421706115137741,4
118,3035,177.56683089082387,156,178.7975047085514,148,0.2162066963842609,4
118,3035,181.67087465103745,148,184.33148197478704,156,0.24463794387099477,4
118,3035,191.78845464199921,156,193.34231848157006,148,0.2300752177835991,4
118,3035,204,150.49936477597421,207.39463629165914,148,0.77837873980049088,4
118,3035,215.49999999999986,148,217.77249340529224,156,0.71018429545949935,4
118,3035,12,163.97179840285844,20,158.47468621622852,0.60847722391386039,4
118,3035,20,158.51176957100574,28,153.57816340968708,0.59847039904625976,4
118,3035,196,159.94642408720418,200.24767262697915,164,0.59610250002909737,4
118,3035,217.19999999999993,156,217.70249564855112,164,0.42104523393615845,4
118,3035,4,170.72701417069814,12,165.43760898723534,0.55719165870948562,4
118,3035,12,165.33333873748779,13.333338737487793,164,0.29830946423025867,2
118,3035,124.45459859302032,172,126.96192947216053,164,0.22364782049068449,4
118,3035,156,169.20923922738271,162.11691231629266,164,0.40450682497852714,4
118,3035,207.27516745859688,164,210.18420922062003,172,0.28267279838414539,4
118,3035,232.39314096740023,172,234.420479773176,164,0.23855295673755689,4
119,3062,29.100000000000001,4,31.300000000000004,12,0.67795691681516501,4
119,3062,71.199999999999989,4,73.399999999999977,12,0.29001490330426516,4
119,3062,110.59151729059143,12,112.02500907550638,4,0.55368148157493013,4
119,3062,128.74468311426298,12,130.80278180083937,4,0.36317438162967008,4
119,3062,135.21095237141267,4,135.88755954046133,12,0.21018709674201183,4
119,3062,160.39999999999998,12,160.43929474191432,4,0.21093495548598112,4
119,3062,220,4.7498256785676745,228,5.6169161752875532,0.41941861358228044,4
119,3062,12,15.896872706933967,20,14.923212299067188,0.31021091083538277,4
119,3062,30.541134784739466,12,31.603209513385039,20,0.55760753502431337,4
119,3062,66.578985473049457,12,68.128443872779769,20,0.32213846288933612,4
119,3062,108.59194753797399,20,110.38505597403453,12,0.36592104269171954,4
119,3062,212,19.812022335590409,220,19.741726943659138,0.40623431762012202,4
119,3062,36,20.934585145227746,44,20.343992172039872,0.32723449750218569,4
119,3062,92,19.851134044858917,100,23.169252900185803,0.27783145718438046,4
119,3062,108.58170089135605,20,109.07745669868385,28,0.28071152004680078,4
119,3062,127.25312581882329,28,128.16589743183255,20,0.24450739740763705,4
119,3062,136.34845497671014,28,136.56620809737586,20,0.2811458713835065,4
119,3062,173.48981528031484,20,174.57926864177873,28,0.27867776906872888,4
119,3062,188,21.573364170456372,196,24.236506690037682,0.23349586979317183,4
119,3062,220,27.668519351877897,228,26.997901145799332,0.27248180947864092,4
119,3062,59.70000000000001,36,62.004603731274919,28,0.26275219808868577,4
119,3062,89.528571813802358,36,91.184975105895759,28,0.34808584766993378,4
119,3062,92,32.275158454620986,100,31.594907368633656,0.34251398448550596,4
119,3062,229.09999999999999,36,232.11686051601538,28,0.29239976600642525,4
119,3062,39.079153668891763,44,41.538762060610253,36,0.20909083221127822,4
119,3062,55.951863174789167,44,58.553709335608453,36,0.36404302657841614,4
119,3062,74.682101732940168,44,75.536057907334509,36,0.48940714898922888,4
119,3062,103.29999999999998,36,106.68703796156163,44,0.30215953470032852,4
119,3062,122.15070451888074,44,123.80138807061103,36,0.36726349005493952,4
119,3062,172,39.900000000000013,180,33.300000000000004,0.21694873458939662,4
119,3062,219.19617258277293,36,219.69999999999996,44,0.2339115793825261,4
119,3062,221.2077792523464,36,227.74708612069017,44,0.38107558900023586,4
119,3062,232.61861052063,36,233.002092800897,44,0.21849911133378139,4
119,3062,53.393255197584878,52,54.978586011330677,44,0.58625598623977693,4
119,3062,64.194836013421352,52,64.605160934820844,44,0.34329873393513505,4
119,3062,101.52755631513274,52,103.88295767793916,44,0.40469861492148235,2
119,3062,164.73850508291028,44,167.35468239262528,52,0.25989345843043316,4
119,3062,180,48.647224027194198,188,49.634207775131138,0.23261140924973839,4
119,3062,206.19999999999999,52,208.70000000000002,44,0.20133562036676389,4
119,3062,4,52,4.219437515611915,60,0.43733550797041748,4
119,3062,63.219801739620237,60,66.672662765916769,52,0.45906634852101802,4
119,3062,88.399999999999977,60,91.006390621810155,52,0.38626678780379597,4
119,3062,100,56.330881994792712,102.22920587721916,60,0.3930611082986713,4
119,3062,112.0335069693555,52,113.97208370940582,60,0.39482333814247472,4
119,3062,124.57372310523888,52,125.54806331781771,60,0.24428860182971371,4
119,3062,4.8533903926224458,60,6.107144818817277,68,0.46309744322621826,4
119,3062,43.151371505473257,68,43.643009025698007,60,0.31191156015543242,4
119,3062,60.130255619141273,68,62.684654302532387,60,0.4353759968627931,4
119,3062,85.898721434335229,60,91.781722528293244,68,0.22658058576392209,4
119,3062,102.53407433733776,60,102.93223007643238,68,0.25749379119290156,4
119,3062,215.16190407726336,68,218.62999536699857,60,0.25087781454440627,4
119,3062,35.306452952876299,68,37.337583349658509,76,0.26502890363727916,4
119,3062,44.991779300792921,76,46.316154638633499,68,0.40079507041145013,4
119,3062,66.599999800079942,68,67.000000333200063,76,0.24578670757879983,4
119,3062,156,71.194314150445564,164,71.09253881648786,0.32809845017210132,4
119,3062,8.3999999999999986,76,10.288754800874024,84,0.68431166005528699,4
119,3062,32.755458761794699,76,33.500000000000007,84,0.40839140423453668,4
119,3062,46.200000000000003,76,49.799999999999997,84,0.21373160277541564,4
119,3062,102.97833238654867,84,103.02277562571892,76,0.30077660867322448,4
119,3062,140,79.570062363820071,148,79.562417185131409,0.41015606271010435,4
119,3062,156.84350802532182,84,159.19273220633622,76,0.26235947837920742,4
119,3062,204,78.049962737661289,212,79.299999999999983,0.37050424943348481,4
119,3062,235.04502034264584,84,236.3206747081677,76,0.6943529386498104,4
119,3062,4,91.254809501534652,10.579548425707758,84,0.2010156322306047,2
119,3062,18.759011546480092,92,20.073859141829082,84,0.26981750993351133,4
119,3062,42.021625706121867,92,43.273425036367513,84,0.32418031955151666,4
119,3062,54.200000000000003,92,58.567351583735515,84,0.26743158050574184,4
119,3062,102.74347133186023,92,103.92706106370828,84,0.34004851481733045,4
119,3062,205.23255933043708,84,206.84741294463564,92,0.36758591829235049,4
119,3062,234.69999999999996,84,234.69999999999996,92,0.53125,4
119,3062,14.999999999999998,100,17.837077446308356,92,0.36079631501299991,4
119,3062,38.688393052772149,100,40.192515075831864,92,0.24185610014977804,4
119,3062,53.683986207674316,92,53.972663101109532,100,0.21080030319335477,4
119,3062,67.128829839731267,100,72.399999999999977,92,0.20549637222814665,4
119,3062,101.68525258464163,92,102.67211996610401,100,0.27913418448380539,4
119,3062,124,101.35678131679607,132,96.531833484581426,0.34787697878861379,4
119,3062,201.45628164608505,92,201.92358879245054,100,0.24567497013373135,4
119,3062,234.3918605970045,100,234.91668618208095,92,0.49113177322967372,4
119,3062,13.899999999999999,100,15.284415147941987,108,0.65818611387657133,4
119,3062,20,105.13786039435318,21.596751211633457,100,0.40657868024935712,4
119,3062,82.334273316808606,100,82.39852338423853,108,0.43748589106428898,4
119,3062,124,101.68393826569238,132,101.12990725153033,0.4364546120847958,4
119,3062,132,101.89929162205711,140,101.0964564659961,0.29927801020888256,4
119,3062,140,101.14934863070458,148,100.95531261306763,0.42175096422569036,4
119,3062,148,101.09999999999999,156,102.89885492345107,0.27439865262045288,4
119,3062,157.66855060407619,108,159.51118498404077,100,0.23981467810062645,4
119,3062,175.32055307407262,108,178.00043901023366,100,0.47410609989126606,4
119,3062,198.99999999999994,108,202.11656658630199,100,0.20382903239054354,4
